,child-process,cpu#,hardirq-softirq,irqs-off,need-resched,need-resched_lazy,parent-process,preempt-depth,task-pid,timestamp
0,preempt_count_add,000,null,d,n,null,mark_wakeup_next_waiter,2,pi_stress-2443,182903.319347
1,__wake_q_add,000,null,d,n,null,mark_wakeup_next_waiter,3,pi_stress-2443,182903.319348
2,preempt_count_sub,000,null,d,n,null,mark_wakeup_next_waiter,3,pi_stress-2443,182903.319349
3,preempt_count_sub,000,null,null,n,null,do_futex,2,pi_stress-2443,182903.31935
4,rt_mutex_postunlock,000,null,null,n,null,do_futex,1,pi_stress-2443,182903.319351
5,__wake_up_q,000,null,null,n,null,rt_mutex_postunlock,1,pi_stress-2443,182903.319352
6,try_to_wake_up,000,null,null,n,null,__wake_up_q,1,pi_stress-2443,182903.319354
7,preempt_count_add,000,null,d,n,null,try_to_wake_up,1,pi_stress-2443,182903.319355
8,preempt_count_add,000,null,d,n,null,try_to_wake_up,2,pi_stress-2443,182903.319356
9,update_rq_clock,000,null,d,n,null,try_to_wake_up,3,pi_stress-2443,182903.319357
10,activate_task,000,null,d,n,null,try_to_wake_up,3,pi_stress-2443,182903.319359
11,enqueue_task_rt,000,null,d,n,null,activate_task,3,pi_stress-2443,182903.31936
12,dequeue_rt_stack,000,null,d,n,null,enqueue_task_rt,3,pi_stress-2443,182903.319361
13,dequeue_top_rt_rq.constprop.9,000,null,d,n,null,dequeue_rt_stack,3,pi_stress-2443,182903.319362
14,preempt_count_add,000,null,d,n,null,enqueue_task_rt,3,pi_stress-2443,182903.319363
15,preempt_count_sub,000,null,d,n,null,enqueue_task_rt,4,pi_stress-2443,182903.319364
16,enqueue_top_rt_rq.constprop.11,000,null,d,n,null,enqueue_task_rt,3,pi_stress-2443,182903.319365
17,check_preempt_curr,000,null,d,n,null,try_to_wake_up,3,pi_stress-2443,182903.319366
18,check_preempt_curr_rt,000,null,d,n,null,check_preempt_curr,3,pi_stress-2443,182903.319367
19,resched_curr,000,null,d,n,null,check_preempt_curr_rt,3,pi_stress-2443,182903.319369
20,ttwu_do_wakeup.part.20,000,null,d,n,null,try_to_wake_up,3,pi_stress-2443,182903.31937
21,preempt_count_sub,000,null,d,n,null,try_to_wake_up,3,pi_stress-2443,182903.319371
22,preempt_count_sub,000,null,null,n,null,try_to_wake_up,2,pi_stress-2443,182903.319372
23,__wake_up_q,000,null,null,n,null,rt_mutex_postunlock,1,pi_stress-2443,182903.319373
24,preempt_count_sub,000,null,null,n,null,rt_mutex_postunlock,1,pi_stress-2443,182903.319375
25,rcu_note_context_switch,000,null,d,n,null,__schedule,1,pi_stress-2443,182903.319376
26,rcu_sched_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2443,182903.319377
27,rcu_preempt_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2443,182903.319378
28,preempt_count_add,000,null,d,n,null,__schedule,1,pi_stress-2443,182903.31938
29,update_rq_clock,000,null,d,n,null,__schedule,2,pi_stress-2443,182903.319381
30,pick_next_task_dl,000,null,d,n,null,__schedule,2,pi_stress-2443,182903.319382
31,pick_next_task_rt,000,null,d,n,null,__schedule,2,pi_stress-2443,182903.319383
32,update_curr_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2443,182903.319384
33,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,2,pi_stress-2443,182903.319385
34,cpuacct_charge,000,null,d,n,null,update_curr_rt,2,pi_stress-2443,182903.319387
35,__rcu_read_lock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2443,182903.319388
36,__rcu_read_unlock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2443,182903.319389
37,preempt_count_add,000,null,d,n,null,update_curr_rt,2,pi_stress-2443,182903.31939
38,preempt_count_sub,000,null,d,n,null,update_curr_rt,3,pi_stress-2443,182903.319391
39,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2443,182903.319392
40,update_curr_rt,000,null,d,n,null,put_prev_task_rt,2,pi_stress-2443,182903.319393
41,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2443,182903.319396
42,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2443,182903.319397
43,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2443,182903.319398
44,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2443,182903.319399
45,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2443,182903.3194
46,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2443,182903.319401
47,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2443,182903.319403
48,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2445,182903.319404
49,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2445,182903.319405
50,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2445,182903.319406
51,preempt_count_add,000,null,d,null,null,__rt_mutex_slowlock,null,pi_stress-2445,182903.319408
52,__try_to_take_rt_mutex,000,null,d,null,null,__rt_mutex_slowlock,1,pi_stress-2445,182903.319409
53,preempt_count_add,000,null,d,null,null,__try_to_take_rt_mutex,1,pi_stress-2445,182903.31941
54,preempt_count_sub,000,null,d,null,null,__try_to_take_rt_mutex,2,pi_stress-2445,182903.319411
55,fixup_rt_mutex_waiters.part.0,000,null,d,null,null,rt_mutex_wait_proxy_lock,1,pi_stress-2445,182903.319413
56,preempt_count_sub,000,null,null,null,null,rt_mutex_wait_proxy_lock,1,pi_stress-2445,182903.319414
57,rt_spin_lock,000,null,null,null,null,futex_lock_pi,null,pi_stress-2445,182903.319415
58,fixup_owner,000,null,null,null,null,futex_lock_pi,null,pi_stress-2445,182903.319417
59,unqueue_me_pi,000,null,null,null,null,futex_lock_pi,null,pi_stress-2445,182903.319418
60,__unqueue_futex,000,null,null,null,null,unqueue_me_pi,null,pi_stress-2445,182903.319419
61,put_pi_state,000,null,null,null,null,unqueue_me_pi,null,pi_stress-2445,182903.31942
62,rt_spin_unlock,000,null,null,null,null,unqueue_me_pi,null,pi_stress-2445,182903.319421
63,drop_futex_key_refs,000,null,null,null,null,futex_lock_pi,null,pi_stress-2445,182903.319423
64,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2445,182903.319425
65,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2445,182903.319426
66,__task_pid_nr_ns,000,null,null,null,null,do_futex,null,pi_stress-2445,182903.319427
67,__rcu_read_lock,000,null,null,null,null,__task_pid_nr_ns,null,pi_stress-2445,182903.319429
68,__rcu_read_unlock,000,null,null,null,null,__task_pid_nr_ns,null,pi_stress-2445,182903.31943
69,get_futex_key,000,null,null,null,null,do_futex,null,pi_stress-2445,182903.319431
70,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2445,182903.319432
71,hash_futex,000,null,null,null,null,do_futex,null,pi_stress-2445,182903.319433
72,rt_spin_lock,000,null,null,null,null,do_futex,null,pi_stress-2445,182903.319434
73,futex_top_waiter,000,null,null,null,null,do_futex,null,pi_stress-2445,182903.319435
74,cmpxchg_futex_value_locked,000,null,null,null,null,do_futex,null,pi_stress-2445,182903.319437
75,preempt_count_add,000,null,null,null,null,cmpxchg_futex_value_locked,null,pi_stress-2445,182903.319438
76,preempt_count_sub,000,null,null,null,null,cmpxchg_futex_value_locked,1,pi_stress-2445,182903.319439
77,rt_spin_unlock,000,null,null,null,null,do_futex,null,pi_stress-2445,182903.319441
78,drop_futex_key_refs,000,null,null,null,null,do_futex,null,pi_stress-2445,182903.319442
79,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2445,182903.319444
80,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2445,182903.319445
81,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2445,182903.319446
82,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2445,182903.319447
83,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2445,182903.319449
84,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2445,182903.31945
85,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2445,182903.319451
86,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2445,182903.319452
87,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2445,182903.319453
88,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2445,182903.319454
89,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2445,182903.319455
90,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2445,182903.319457
91,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2445,182903.319458
92,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2445,182903.319459
93,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2445,182903.31946
94,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2445,182903.319461
95,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2445,182903.319463
96,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2445,182903.319464
97,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2445,182903.319465
98,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2445,182903.319466
99,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2445,182903.319468
100,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2445,182903.319469
101,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2445,182903.31947
102,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2445,182903.319471
103,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2445,182903.319472
104,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2445,182903.319473
105,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2445,182903.319474
106,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2445,182903.319476
107,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2445,182903.319477
108,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2445,182903.319478
109,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2445,182903.319479
110,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2445,182903.31948
111,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2445,182903.319481
112,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2445,182903.319482
113,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2445,182903.319484
114,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2445,182903.319485
115,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2445,182903.319487
116,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2445,182903.319488
117,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2445,182903.319489
118,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2445,182903.31949
119,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2445,182903.319491
120,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2445,182903.319493
121,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2444,182903.319494
122,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2444,182903.319495
123,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2444,182903.319497
124,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-2444,182903.319498
125,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2444,182903.3195
126,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2444,182903.319501
127,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2444,182903.319502
128,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2444,182903.319503
129,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2444,182903.319505
130,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2444,182903.319506
131,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2444,182903.319507
132,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2444,182903.319508
133,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2444,182903.319509
134,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2444,182903.31951
135,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2444,182903.319512
136,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2444,182903.319513
137,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2444,182903.319514
138,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2444,182903.319515
139,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2444,182903.319516
140,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2444,182903.319518
141,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2444,182903.319519
142,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2444,182903.31952
143,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2444,182903.319522
144,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2444,182903.319523
145,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2444,182903.319525
146,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2444,182903.319526
147,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2444,182903.319528
148,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2444,182903.319529
149,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2444,182903.31953
150,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2444,182903.319531
151,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2444,182903.319533
152,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2444,182903.319534
153,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2444,182903.319535
154,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2444,182903.319536
155,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2444,182903.319537
156,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2444,182903.319538
157,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2444,182903.31954
158,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2444,182903.319541
159,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2444,182903.319542
160,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2444,182903.319544
161,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2444,182903.319545
162,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2444,182903.319546
163,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2444,182903.319547
164,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2444,182903.319549
165,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2444,182903.31955
166,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2444,182903.319551
167,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2443,182903.319552
168,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2443,182903.319553
169,put_pi_state,000,null,null,null,null,do_futex,null,pi_stress-2443,182903.319555
170,preempt_count_add,000,null,d,null,null,put_pi_state,null,pi_stress-2443,182903.319556
171,preempt_count_add,000,null,d,null,null,put_pi_state,1,pi_stress-2443,182903.319557
172,preempt_count_sub,000,null,d,null,null,put_pi_state,2,pi_stress-2443,182903.319558
173,rt_mutex_proxy_unlock,000,null,d,null,null,put_pi_state,1,pi_stress-2443,182903.319559
174,preempt_count_sub,000,null,null,null,null,put_pi_state,1,pi_stress-2443,182903.31956
175,kfree,000,null,null,null,null,put_pi_state,null,pi_stress-2443,182903.319562
176,drop_futex_key_refs,000,null,null,null,null,do_futex,null,pi_stress-2443,182903.319564
177,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2443,182903.319565
178,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2443,182903.319566
179,futex_wake,000,null,null,null,null,do_futex,null,pi_stress-2443,182903.319568
180,get_futex_key,000,null,null,null,null,futex_wake,null,pi_stress-2443,182903.319569
181,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2443,182903.31957
182,hash_futex,000,null,null,null,null,futex_wake,null,pi_stress-2443,182903.319571
183,rt_spin_lock,000,null,null,null,null,futex_wake,null,pi_stress-2443,182903.319572
184,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-2443,182903.319573
185,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-2443,182903.319575
186,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-2443,182903.319576
187,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-2443,182903.319577
188,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-2443,182903.319578
189,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-2443,182903.319579
190,rt_spin_unlock,000,null,null,null,null,futex_wake,null,pi_stress-2443,182903.319581
191,__wake_up_q,000,null,null,null,null,futex_wake,null,pi_stress-2443,182903.319582
192,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-2443,182903.319583
193,preempt_count_add,000,null,d,null,null,try_to_wake_up,null,pi_stress-2443,182903.319584
194,preempt_count_add,000,null,d,null,null,try_to_wake_up,1,pi_stress-2443,182903.319585
195,update_rq_clock,000,null,d,null,null,try_to_wake_up,2,pi_stress-2443,182903.319586
196,activate_task,000,null,d,null,null,try_to_wake_up,2,pi_stress-2443,182903.319588
197,enqueue_task_rt,000,null,d,null,null,activate_task,2,pi_stress-2443,182903.319589
198,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2443,182903.31959
199,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2443,182903.319591
200,preempt_count_add,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2443,182903.319593
201,preempt_count_sub,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2443,182903.319594
202,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2443,182903.319595
203,check_preempt_curr,000,null,d,null,null,try_to_wake_up,2,pi_stress-2443,182903.319596
204,check_preempt_curr_rt,000,null,d,null,null,check_preempt_curr,2,pi_stress-2443,182903.319597
205,resched_curr,000,null,d,null,null,check_preempt_curr_rt,2,pi_stress-2443,182903.319598
206,ttwu_do_wakeup.part.20,000,null,d,n,null,try_to_wake_up,2,pi_stress-2443,182903.3196
207,preempt_count_sub,000,null,d,n,null,try_to_wake_up,2,pi_stress-2443,182903.319601
208,preempt_count_sub,000,null,null,n,null,try_to_wake_up,1,pi_stress-2443,182903.319602
209,rcu_note_context_switch,000,null,d,n,null,__schedule,1,pi_stress-2443,182903.319604
210,rcu_sched_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2443,182903.319605
211,rcu_preempt_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2443,182903.319606
212,preempt_count_add,000,null,d,n,null,__schedule,1,pi_stress-2443,182903.319607
213,update_rq_clock,000,null,d,n,null,__schedule,2,pi_stress-2443,182903.319609
214,pick_next_task_dl,000,null,d,n,null,__schedule,2,pi_stress-2443,182903.31961
215,pick_next_task_rt,000,null,d,n,null,__schedule,2,pi_stress-2443,182903.319611
216,update_curr_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2443,182903.319612
217,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,2,pi_stress-2443,182903.319613
218,cpuacct_charge,000,null,d,n,null,update_curr_rt,2,pi_stress-2443,182903.319614
219,__rcu_read_lock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2443,182903.319615
220,__rcu_read_unlock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2443,182903.319616
221,preempt_count_add,000,null,d,n,null,update_curr_rt,2,pi_stress-2443,182903.319618
222,preempt_count_sub,000,null,d,n,null,update_curr_rt,3,pi_stress-2443,182903.319619
223,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2443,182903.31962
224,update_curr_rt,000,null,d,n,null,put_prev_task_rt,2,pi_stress-2443,182903.319621
225,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2443,182903.319623
226,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2443,182903.319624
227,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2443,182903.319625
228,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2443,182903.319626
229,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2443,182903.319627
230,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2443,182903.319629
231,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2443,182903.31963
232,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2445,182903.319631
233,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2445,182903.319632
234,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2445,182903.319633
235,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-2445,182903.319635
236,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2445,182903.319637
237,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2445,182903.319638
238,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2445,182903.319639
239,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2445,182903.319641
240,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2445,182903.319642
241,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2445,182903.319643
242,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2445,182903.319644
243,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2445,182903.319645
244,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2445,182903.319647
245,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2445,182903.319648
246,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2445,182903.319649
247,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2445,182903.319651
248,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2445,182903.319652
249,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2445,182903.319653
250,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2445,182903.319654
251,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2445,182903.319655
252,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2445,182903.319656
253,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2445,182903.319658
254,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2445,182903.319659
255,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2445,182903.31966
256,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2445,182903.319661
257,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2445,182903.319662
258,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2445,182903.319664
259,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2445,182903.319665
260,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2445,182903.319666
261,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2445,182903.319667
262,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2445,182903.319668
263,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2445,182903.319669
264,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2445,182903.31967
265,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2445,182903.319672
266,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2445,182903.319673
267,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2445,182903.319674
268,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2445,182903.319675
269,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2445,182903.319676
270,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2445,182903.319677
271,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2445,182903.319679
272,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2445,182903.31968
273,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2445,182903.319681
274,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2445,182903.319683
275,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2445,182903.319684
276,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2445,182903.319685
277,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2445,182903.319686
278,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2443,182903.319687
279,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2443,182903.319689
280,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-2443,182903.31969
281,preempt_count_add,000,null,d,null,null,try_to_wake_up,null,pi_stress-2443,182903.319691
282,preempt_count_add,000,null,d,null,null,try_to_wake_up,1,pi_stress-2443,182903.319692
283,update_rq_clock,000,null,d,null,null,try_to_wake_up,2,pi_stress-2443,182903.319694
284,activate_task,000,null,d,null,null,try_to_wake_up,2,pi_stress-2443,182903.319695
285,enqueue_task_rt,000,null,d,null,null,activate_task,2,pi_stress-2443,182903.319696
286,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2443,182903.319697
287,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2443,182903.319698
288,preempt_count_add,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2443,182903.3197
289,preempt_count_sub,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2443,182903.319701
290,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2443,182903.319704
291,check_preempt_curr,000,null,d,null,null,try_to_wake_up,2,pi_stress-2443,182903.319705
292,check_preempt_curr_rt,000,null,d,null,null,check_preempt_curr,2,pi_stress-2443,182903.319706
293,resched_curr,000,null,d,null,null,check_preempt_curr_rt,2,pi_stress-2443,182903.319707
294,ttwu_do_wakeup.part.20,000,null,d,n,null,try_to_wake_up,2,pi_stress-2443,182903.319708
295,preempt_count_sub,000,null,d,n,null,try_to_wake_up,2,pi_stress-2443,182903.319709
