,child-process,cpu#,hardirq-softirq,irqs-off,need-resched,need-resched_lazy,parent-process,preempt-depth,task-pid,timestamp
33,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2419,182881.702652
34,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2419,182881.702653
35,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2419,182881.702655
36,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2419,182881.702656
37,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2419,182881.702657
38,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2419,182881.702658
39,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2419,182881.702659
40,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2419,182881.70266
41,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2419,182881.702661
42,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2419,182881.702663
43,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2419,182881.702664
44,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2419,182881.702665
45,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2419,182881.702666
46,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2419,182881.702667
47,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2419,182881.702668
48,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2419,182881.70267
49,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2419,182881.702672
50,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2419,182881.702673
51,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2419,182881.702674
52,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2419,182881.702675
53,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2419,182881.702676
54,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2419,182881.702678
55,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2418,182881.702679
56,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2418,182881.70268
57,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2418,182881.702681
58,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-2418,182881.702683
59,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2418,182881.702685
60,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2418,182881.702686
61,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2418,182881.702687
62,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2418,182881.702688
63,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2418,182881.702689
64,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2418,182881.70269
65,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2418,182881.702692
66,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2418,182881.702693
67,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2418,182881.702694
68,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2418,182881.702695
69,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2418,182881.702697
70,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2418,182881.702698
71,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2418,182881.702699
72,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2418,182881.702701
73,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2418,182881.702702
74,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2418,182881.702703
75,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2418,182881.702704
76,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2418,182881.702705
77,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2418,182881.702707
78,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2418,182881.702708
79,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2418,182881.702709
80,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2418,182881.70271
81,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2418,182881.702711
82,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2418,182881.702712
83,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2418,182881.702714
84,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2418,182881.702715
85,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2418,182881.702716
86,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2418,182881.702717
87,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2418,182881.702718
88,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2418,182881.70272
89,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2418,182881.702721
90,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2418,182881.702722
91,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2418,182881.702723
92,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2418,182881.702724
93,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2418,182881.702725
94,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2418,182881.702727
95,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2418,182881.702728
96,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2418,182881.702729
97,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2418,182881.70273
98,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2418,182881.702731
99,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2418,182881.702733
100,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2418,182881.702734
101,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2417,182881.702735
102,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2417,182881.702737
103,put_pi_state,000,null,null,null,null,do_futex,null,pi_stress-2417,182881.702738
104,preempt_count_add,000,null,d,null,null,put_pi_state,null,pi_stress-2417,182881.702739
105,preempt_count_add,000,null,d,null,null,put_pi_state,1,pi_stress-2417,182881.70274
106,preempt_count_sub,000,null,d,null,null,put_pi_state,2,pi_stress-2417,182881.702742
107,rt_mutex_proxy_unlock,000,null,d,null,null,put_pi_state,1,pi_stress-2417,182881.702743
108,preempt_count_sub,000,null,null,null,null,put_pi_state,1,pi_stress-2417,182881.702744
109,kfree,000,null,null,null,null,put_pi_state,null,pi_stress-2417,182881.702745
110,drop_futex_key_refs,000,null,null,null,null,do_futex,null,pi_stress-2417,182881.702747
111,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2417,182881.702749
112,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2417,182881.70275
113,futex_wake,000,null,null,null,null,do_futex,null,pi_stress-2417,182881.702751
114,get_futex_key,000,null,null,null,null,futex_wake,null,pi_stress-2417,182881.702752
115,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2417,182881.702754
116,hash_futex,000,null,null,null,null,futex_wake,null,pi_stress-2417,182881.702755
117,rt_spin_lock,000,null,null,null,null,futex_wake,null,pi_stress-2417,182881.702756
118,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-2417,182881.702757
119,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-2417,182881.702758
120,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-2417,182881.70276
121,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-2417,182881.702761
122,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-2417,182881.702762
123,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-2417,182881.702763
124,rt_spin_unlock,000,null,null,null,null,futex_wake,null,pi_stress-2417,182881.702764
125,__wake_up_q,000,null,null,null,null,futex_wake,null,pi_stress-2417,182881.702765
126,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-2417,182881.702767
127,preempt_count_add,000,null,d,null,null,try_to_wake_up,null,pi_stress-2417,182881.702768
128,preempt_count_add,000,null,d,null,null,try_to_wake_up,1,pi_stress-2417,182881.702769
129,update_rq_clock,000,null,d,null,null,try_to_wake_up,2,pi_stress-2417,182881.70277
130,activate_task,000,null,d,null,null,try_to_wake_up,2,pi_stress-2417,182881.702772
131,enqueue_task_rt,000,null,d,null,null,activate_task,2,pi_stress-2417,182881.702773
132,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2417,182881.702775
133,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2417,182881.702776
134,preempt_count_add,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2417,182881.702778
135,preempt_count_sub,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2417,182881.702779
136,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2417,182881.70278
137,check_preempt_curr,000,null,d,null,null,try_to_wake_up,2,pi_stress-2417,182881.702781
138,check_preempt_curr_rt,000,null,d,null,null,check_preempt_curr,2,pi_stress-2417,182881.702782
139,resched_curr,000,null,d,null,null,check_preempt_curr_rt,2,pi_stress-2417,182881.702783
140,ttwu_do_wakeup.part.20,000,null,d,n,null,try_to_wake_up,2,pi_stress-2417,182881.702785
141,preempt_count_sub,000,null,d,n,null,try_to_wake_up,2,pi_stress-2417,182881.702786
142,preempt_count_sub,000,null,null,n,null,try_to_wake_up,1,pi_stress-2417,182881.702787
143,rcu_note_context_switch,000,null,d,n,null,__schedule,1,pi_stress-2417,182881.702789
144,rcu_sched_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2417,182881.70279
145,rcu_preempt_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2417,182881.702793
146,preempt_count_add,000,null,d,n,null,__schedule,1,pi_stress-2417,182881.702794
147,update_rq_clock,000,null,d,n,null,__schedule,2,pi_stress-2417,182881.702795
148,pick_next_task_dl,000,null,d,n,null,__schedule,2,pi_stress-2417,182881.702797
149,pick_next_task_rt,000,null,d,n,null,__schedule,2,pi_stress-2417,182881.702798
150,update_curr_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2417,182881.702799
151,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,2,pi_stress-2417,182881.7028
152,cpuacct_charge,000,null,d,n,null,update_curr_rt,2,pi_stress-2417,182881.702802
153,__rcu_read_lock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2417,182881.702803
154,__rcu_read_unlock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2417,182881.702804
155,preempt_count_add,000,null,d,n,null,update_curr_rt,2,pi_stress-2417,182881.702805
156,preempt_count_sub,000,null,d,n,null,update_curr_rt,3,pi_stress-2417,182881.702806
157,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2417,182881.702807
158,update_curr_rt,000,null,d,n,null,put_prev_task_rt,2,pi_stress-2417,182881.702808
159,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2417,182881.70281
160,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2417,182881.702812
161,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2417,182881.702813
162,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2417,182881.702814
163,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2417,182881.702815
164,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2417,182881.702816
165,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2417,182881.702817
166,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2419,182881.702818
167,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2419,182881.702819
168,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2419,182881.702821
169,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-2419,182881.702822
170,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2419,182881.702824
171,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2419,182881.702825
172,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2419,182881.702827
173,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2419,182881.702828
174,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2419,182881.702829
175,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2419,182881.70283
176,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2419,182881.702831
177,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2419,182881.702832
178,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2419,182881.702834
179,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2419,182881.702835
180,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2419,182881.702836
181,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2419,182881.702837
182,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2419,182881.702839
183,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2419,182881.70284
184,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2419,182881.702841
185,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2419,182881.702842
186,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2419,182881.702844
187,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2419,182881.702845
188,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2419,182881.702846
189,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2419,182881.702848
190,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2419,182881.702849
191,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2419,182881.70285
192,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2419,182881.702851
193,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2419,182881.702852
194,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2419,182881.702853
195,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2419,182881.702854
196,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2419,182881.702855
197,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2419,182881.702856
198,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2419,182881.702857
199,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2419,182881.702859
200,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2419,182881.70286
201,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2419,182881.702862
202,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2419,182881.702863
203,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2419,182881.702864
204,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2419,182881.702865
205,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2419,182881.702867
206,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2419,182881.702868
207,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2419,182881.702869
208,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2419,182881.70287
209,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2419,182881.702871
210,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2419,182881.702873
211,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2419,182881.702874
212,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2417,182881.702875
213,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2417,182881.702876
214,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-2417,182881.702877
215,preempt_count_add,000,null,d,null,null,try_to_wake_up,null,pi_stress-2417,182881.702879
216,preempt_count_add,000,null,d,null,null,try_to_wake_up,1,pi_stress-2417,182881.70288
217,update_rq_clock,000,null,d,null,null,try_to_wake_up,2,pi_stress-2417,182881.702881
218,activate_task,000,null,d,null,null,try_to_wake_up,2,pi_stress-2417,182881.702882
219,enqueue_task_rt,000,null,d,null,null,activate_task,2,pi_stress-2417,182881.702883
220,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2417,182881.702884
221,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2417,182881.702886
222,preempt_count_add,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2417,182881.702887
223,preempt_count_sub,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2417,182881.702888
224,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2417,182881.702889
225,check_preempt_curr,000,null,d,null,null,try_to_wake_up,2,pi_stress-2417,182881.70289
226,check_preempt_curr_rt,000,null,d,null,null,check_preempt_curr,2,pi_stress-2417,182881.702891
227,resched_curr,000,null,d,null,null,check_preempt_curr_rt,2,pi_stress-2417,182881.702892
228,ttwu_do_wakeup.part.20,000,null,d,n,null,try_to_wake_up,2,pi_stress-2417,182881.702894
229,preempt_count_sub,000,null,d,n,null,try_to_wake_up,2,pi_stress-2417,182881.702895
230,preempt_count_sub,000,null,null,n,null,try_to_wake_up,1,pi_stress-2417,182881.702896
231,rcu_note_context_switch,000,null,d,n,null,__schedule,1,pi_stress-2417,182881.702898
232,rcu_sched_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2417,182881.702899
233,rcu_preempt_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2417,182881.7029
234,preempt_count_add,000,null,d,n,null,__schedule,1,pi_stress-2417,182881.702901
235,update_rq_clock,000,null,d,n,null,__schedule,2,pi_stress-2417,182881.702903
236,pick_next_task_dl,000,null,d,n,null,__schedule,2,pi_stress-2417,182881.702904
237,pick_next_task_rt,000,null,d,n,null,__schedule,2,pi_stress-2417,182881.702905
238,update_curr_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2417,182881.702906
239,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,2,pi_stress-2417,182881.702907
240,cpuacct_charge,000,null,d,n,null,update_curr_rt,2,pi_stress-2417,182881.702908
241,__rcu_read_lock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2417,182881.702909
242,__rcu_read_unlock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2417,182881.70291
243,preempt_count_add,000,null,d,n,null,update_curr_rt,2,pi_stress-2417,182881.702911
244,preempt_count_sub,000,null,d,n,null,update_curr_rt,3,pi_stress-2417,182881.702913
245,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2417,182881.702914
246,update_curr_rt,000,null,d,n,null,put_prev_task_rt,2,pi_stress-2417,182881.702915
247,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2417,182881.702917
248,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2417,182881.702918
249,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2417,182881.702919
250,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2417,182881.70292
251,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2417,182881.702921
252,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2417,182881.702923
253,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2417,182881.702924
254,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2418,182881.702925
255,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2418,182881.702926
256,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2418,182881.702927
257,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-2418,182881.702928
258,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2418,182881.702931
259,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2418,182881.702933
260,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2418,182881.702934
261,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2418,182881.702935
262,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2418,182881.702936
263,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2418,182881.702937
264,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2418,182881.702938
265,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2418,182881.70294
266,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2418,182881.702941
267,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2418,182881.702942
268,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2418,182881.702943
269,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2418,182881.702945
270,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2418,182881.702946
271,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2418,182881.702947
272,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2418,182881.702948
273,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2418,182881.702949
274,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2418,182881.702951
275,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2418,182881.702952
276,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2418,182881.702953
277,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2418,182881.702955
278,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2418,182881.702955
279,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2418,182881.702957
280,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2418,182881.702958
281,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2418,182881.702959
282,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2418,182881.70296
283,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2418,182881.702961
284,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2418,182881.702962
285,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2418,182881.702964
286,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2418,182881.702965
287,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2418,182881.702966
288,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2418,182881.702967
289,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2418,182881.702969
290,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2418,182881.702971
291,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2418,182881.702972
292,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2418,182881.702973
293,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2418,182881.702976
294,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2418,182881.702977
295,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2418,182881.702978
296,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2418,182881.702979
