,child-process,cpu#,hardirq-softirq,irqs-off,need-resched,need-resched_lazy,parent-process,preempt-depth,task-pid,timestamp
0,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2427,182888.899292
1,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2427,182888.899293
2,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2427,182888.899294
3,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2427,182888.899296
4,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2427,182888.899297
5,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2427,182888.899298
6,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2427,182888.899299
7,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2427,182888.8993
8,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2427,182888.899302
9,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2427,182888.899303
10,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2427,182888.899304
11,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2427,182888.899305
12,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2427,182888.899307
13,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2427,182888.899308
14,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2427,182888.899309
15,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2427,182888.89931
16,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2427,182888.899311
17,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2427,182888.899313
18,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2427,182888.899313
19,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2427,182888.899315
20,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2427,182888.899316
21,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2427,182888.899317
22,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2427,182888.899318
23,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2427,182888.899319
24,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2427,182888.899321
25,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2427,182888.899322
26,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2427,182888.899323
27,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2427,182888.899324
28,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2427,182888.899325
29,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2427,182888.899326
30,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2427,182888.899328
31,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2427,182888.89933
32,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2427,182888.899331
33,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2427,182888.899332
34,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2427,182888.899333
35,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2427,182888.899334
36,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2427,182888.899335
37,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2425,182888.899337
38,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2425,182888.899338
39,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-2425,182888.899339
40,preempt_count_add,000,null,d,null,null,try_to_wake_up,null,pi_stress-2425,182888.89934
41,preempt_count_add,000,null,d,null,null,try_to_wake_up,1,pi_stress-2425,182888.899341
42,update_rq_clock,000,null,d,null,null,try_to_wake_up,2,pi_stress-2425,182888.899343
43,activate_task,000,null,d,null,null,try_to_wake_up,2,pi_stress-2425,182888.899344
44,enqueue_task_rt,000,null,d,null,null,activate_task,2,pi_stress-2425,182888.899345
45,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2425,182888.899346
46,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2425,182888.899347
47,preempt_count_add,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2425,182888.899349
48,preempt_count_sub,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2425,182888.89935
49,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2425,182888.899351
50,check_preempt_curr,000,null,d,null,null,try_to_wake_up,2,pi_stress-2425,182888.899352
51,check_preempt_curr_rt,000,null,d,null,null,check_preempt_curr,2,pi_stress-2425,182888.899353
52,resched_curr,000,null,d,null,null,check_preempt_curr_rt,2,pi_stress-2425,182888.899354
53,ttwu_do_wakeup.part.20,000,null,d,n,null,try_to_wake_up,2,pi_stress-2425,182888.899355
54,preempt_count_sub,000,null,d,n,null,try_to_wake_up,2,pi_stress-2425,182888.899357
55,preempt_count_sub,000,null,null,n,null,try_to_wake_up,1,pi_stress-2425,182888.899358
56,rcu_note_context_switch,000,null,d,n,null,__schedule,1,pi_stress-2425,182888.899359
57,rcu_sched_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2425,182888.89936
58,rcu_preempt_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2425,182888.899362
59,preempt_count_add,000,null,d,n,null,__schedule,1,pi_stress-2425,182888.899363
60,update_rq_clock,000,null,d,n,null,__schedule,2,pi_stress-2425,182888.899364
61,pick_next_task_dl,000,null,d,n,null,__schedule,2,pi_stress-2425,182888.899365
62,pick_next_task_rt,000,null,d,n,null,__schedule,2,pi_stress-2425,182888.899366
63,update_curr_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2425,182888.899367
64,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,2,pi_stress-2425,182888.899368
65,cpuacct_charge,000,null,d,n,null,update_curr_rt,2,pi_stress-2425,182888.89937
66,__rcu_read_lock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2425,182888.899371
67,__rcu_read_unlock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2425,182888.899372
68,preempt_count_add,000,null,d,n,null,update_curr_rt,2,pi_stress-2425,182888.899373
69,preempt_count_sub,000,null,d,n,null,update_curr_rt,3,pi_stress-2425,182888.899374
70,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2425,182888.899375
71,update_curr_rt,000,null,d,n,null,put_prev_task_rt,2,pi_stress-2425,182888.899376
72,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2425,182888.899378
73,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2425,182888.899379
74,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2425,182888.899381
75,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2425,182888.899382
76,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2425,182888.899383
77,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2425,182888.899384
78,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2425,182888.899385
79,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2426,182888.899386
80,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2426,182888.899387
81,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2426,182888.899389
82,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-2426,182888.89939
83,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2426,182888.899393
84,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2426,182888.899394
85,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2426,182888.899395
86,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2426,182888.899396
87,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2426,182888.899397
88,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2426,182888.899399
89,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2426,182888.8994
90,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2426,182888.899401
91,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2426,182888.899402
92,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2426,182888.899404
93,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2426,182888.899405
94,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2426,182888.899406
95,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2426,182888.899407
96,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2426,182888.899408
97,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2426,182888.89941
98,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2426,182888.899411
99,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2426,182888.899412
100,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2426,182888.899413
101,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2426,182888.899415
102,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2426,182888.899416
103,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2426,182888.899417
104,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2426,182888.899418
105,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2426,182888.899419
106,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2426,182888.899421
107,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2426,182888.899422
108,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2426,182888.899423
109,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2426,182888.899424
110,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2426,182888.899425
111,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2426,182888.899426
112,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2426,182888.899428
113,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2426,182888.899429
114,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2426,182888.89943
115,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2426,182888.899431
116,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2426,182888.899432
117,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2426,182888.899433
118,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2426,182888.899435
119,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2426,182888.899436
120,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2426,182888.899437
121,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2426,182888.899438
122,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2426,182888.89944
123,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2426,182888.899441
124,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2426,182888.899442
125,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2425,182888.899443
126,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2425,182888.899444
127,drop_futex_key_refs,000,null,null,null,null,futex_wake,null,pi_stress-2425,182888.899446
128,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2425,182888.899448
129,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2425,182888.899449
130,futex_wake,000,null,null,null,null,do_futex,null,pi_stress-2425,182888.89945
131,get_futex_key,000,null,null,null,null,futex_wake,null,pi_stress-2425,182888.899452
132,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2425,182888.899453
133,hash_futex,000,null,null,null,null,futex_wake,null,pi_stress-2425,182888.899454
134,rt_spin_lock,000,null,null,null,null,futex_wake,null,pi_stress-2425,182888.899455
135,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-2425,182888.899456
136,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-2425,182888.899457
137,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-2425,182888.899458
138,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-2425,182888.89946
139,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-2425,182888.899461
140,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-2425,182888.899462
141,rt_spin_unlock,000,null,null,null,null,futex_wake,null,pi_stress-2425,182888.899463
142,__wake_up_q,000,null,null,null,null,futex_wake,null,pi_stress-2425,182888.899464
143,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-2425,182888.899466
144,preempt_count_add,000,null,d,null,null,try_to_wake_up,null,pi_stress-2425,182888.899467
145,preempt_count_add,000,null,d,null,null,try_to_wake_up,1,pi_stress-2425,182888.899469
146,update_rq_clock,000,null,d,null,null,try_to_wake_up,2,pi_stress-2425,182888.89947
147,activate_task,000,null,d,null,null,try_to_wake_up,2,pi_stress-2425,182888.899472
148,enqueue_task_rt,000,null,d,null,null,activate_task,2,pi_stress-2425,182888.899473
149,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2425,182888.899474
150,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2425,182888.899475
151,preempt_count_add,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2425,182888.899476
152,preempt_count_sub,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2425,182888.899477
153,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2425,182888.899479
154,check_preempt_curr,000,null,d,null,null,try_to_wake_up,2,pi_stress-2425,182888.89948
155,check_preempt_curr_rt,000,null,d,null,null,check_preempt_curr,2,pi_stress-2425,182888.899481
156,resched_curr,000,null,d,null,null,check_preempt_curr_rt,2,pi_stress-2425,182888.899482
157,ttwu_do_wakeup.part.20,000,null,d,n,null,try_to_wake_up,2,pi_stress-2425,182888.899483
158,preempt_count_sub,000,null,d,n,null,try_to_wake_up,2,pi_stress-2425,182888.899485
159,preempt_count_sub,000,null,null,n,null,try_to_wake_up,1,pi_stress-2425,182888.899486
160,rcu_note_context_switch,000,null,d,n,null,__schedule,1,pi_stress-2425,182888.899487
161,rcu_sched_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2425,182888.899488
162,rcu_preempt_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2425,182888.89949
163,preempt_count_add,000,null,d,n,null,__schedule,1,pi_stress-2425,182888.899491
164,update_rq_clock,000,null,d,n,null,__schedule,2,pi_stress-2425,182888.899492
165,pick_next_task_dl,000,null,d,n,null,__schedule,2,pi_stress-2425,182888.899493
166,pick_next_task_rt,000,null,d,n,null,__schedule,2,pi_stress-2425,182888.899494
167,update_curr_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2425,182888.899495
168,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,2,pi_stress-2425,182888.899496
169,cpuacct_charge,000,null,d,n,null,update_curr_rt,2,pi_stress-2425,182888.899498
170,__rcu_read_lock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2425,182888.899499
171,__rcu_read_unlock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2425,182888.8995
172,preempt_count_add,000,null,d,n,null,update_curr_rt,2,pi_stress-2425,182888.899501
173,preempt_count_sub,000,null,d,n,null,update_curr_rt,3,pi_stress-2425,182888.899502
174,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2425,182888.899503
175,update_curr_rt,000,null,d,n,null,put_prev_task_rt,2,pi_stress-2425,182888.899504
176,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2425,182888.899507
177,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2425,182888.899508
178,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2425,182888.899509
179,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2425,182888.89951
180,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2425,182888.899511
181,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2425,182888.899512
182,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2425,182888.899513
183,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2427,182888.899515
184,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2427,182888.899516
185,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2427,182888.899517
186,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-2427,182888.899518
187,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2427,182888.89952
188,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2427,182888.899522
189,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2427,182888.899523
190,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2427,182888.899524
191,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2427,182888.899525
192,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2427,182888.899527
193,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2427,182888.899528
194,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2427,182888.899529
195,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2427,182888.89953
196,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2427,182888.899531
197,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2427,182888.899533
198,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2427,182888.899534
199,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2427,182888.899535
200,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2427,182888.899536
201,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2427,182888.899537
202,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2427,182888.899539
203,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2427,182888.89954
204,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2427,182888.899541
205,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2427,182888.899543
206,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2427,182888.899544
207,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2427,182888.899545
208,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2427,182888.899546
209,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2427,182888.899547
210,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2427,182888.899548
211,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2427,182888.899549
212,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2427,182888.89955
213,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2427,182888.899551
214,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2427,182888.899553
215,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2427,182888.899554
216,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2427,182888.899555
217,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2427,182888.899556
218,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2427,182888.899557
219,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2427,182888.899559
220,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2427,182888.89956
221,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2427,182888.899561
222,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2427,182888.899563
223,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2427,182888.899564
224,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2427,182888.899565
225,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2427,182888.899566
226,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2427,182888.899567
227,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2427,182888.899568
228,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2427,182888.89957
229,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2425,182888.899571
230,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2425,182888.899572
231,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-2425,182888.899573
232,preempt_count_add,000,null,d,null,null,try_to_wake_up,null,pi_stress-2425,182888.899574
233,preempt_count_add,000,null,d,null,null,try_to_wake_up,1,pi_stress-2425,182888.899576
234,update_rq_clock,000,null,d,null,null,try_to_wake_up,2,pi_stress-2425,182888.899577
235,activate_task,000,null,d,null,null,try_to_wake_up,2,pi_stress-2425,182888.899578
236,enqueue_task_rt,000,null,d,null,null,activate_task,2,pi_stress-2425,182888.899579
237,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2425,182888.899581
238,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2425,182888.899582
239,preempt_count_add,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2425,182888.899583
240,preempt_count_sub,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2425,182888.899584
241,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2425,182888.899585
242,check_preempt_curr,000,null,d,null,null,try_to_wake_up,2,pi_stress-2425,182888.899586
243,check_preempt_curr_rt,000,null,d,null,null,check_preempt_curr,2,pi_stress-2425,182888.899587
244,resched_curr,000,null,d,null,null,check_preempt_curr_rt,2,pi_stress-2425,182888.899589
245,ttwu_do_wakeup.part.20,000,null,d,n,null,try_to_wake_up,2,pi_stress-2425,182888.89959
246,preempt_count_sub,000,null,d,n,null,try_to_wake_up,2,pi_stress-2425,182888.899591
247,preempt_count_sub,000,null,null,n,null,try_to_wake_up,1,pi_stress-2425,182888.899592
248,rcu_note_context_switch,000,null,d,n,null,__schedule,1,pi_stress-2425,182888.899594
249,rcu_sched_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2425,182888.899595
250,rcu_preempt_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2425,182888.899596
251,preempt_count_add,000,null,d,n,null,__schedule,1,pi_stress-2425,182888.899597
252,update_rq_clock,000,null,d,n,null,__schedule,2,pi_stress-2425,182888.899598
253,pick_next_task_dl,000,null,d,n,null,__schedule,2,pi_stress-2425,182888.8996
254,pick_next_task_rt,000,null,d,n,null,__schedule,2,pi_stress-2425,182888.899601
255,update_curr_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2425,182888.899602
256,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,2,pi_stress-2425,182888.899603
257,cpuacct_charge,000,null,d,n,null,update_curr_rt,2,pi_stress-2425,182888.899604
258,__rcu_read_lock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2425,182888.899605
259,__rcu_read_unlock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2425,182888.899606
260,preempt_count_add,000,null,d,n,null,update_curr_rt,2,pi_stress-2425,182888.899608
261,preempt_count_sub,000,null,d,n,null,update_curr_rt,3,pi_stress-2425,182888.899609
262,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2425,182888.89961
263,update_curr_rt,000,null,d,n,null,put_prev_task_rt,2,pi_stress-2425,182888.899611
264,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2425,182888.899613
265,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2425,182888.899614
266,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2425,182888.899615
267,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2425,182888.899616
268,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2425,182888.899617
269,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2425,182888.899619
270,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2425,182888.89962
271,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2426,182888.899621
272,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2426,182888.899622
273,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2426,182888.899623
274,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-2426,182888.899624
275,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2426,182888.899627
276,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2426,182888.899628
277,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2426,182888.899629
278,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2426,182888.89963
279,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2426,182888.899631
280,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2426,182888.899632
281,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2426,182888.899633
282,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2426,182888.899634
283,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2426,182888.899636
284,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2426,182888.899637
285,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2426,182888.899639
286,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2426,182888.89964
287,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2426,182888.899641
288,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2426,182888.899642
289,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2426,182888.899643
290,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2426,182888.899646
291,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2426,182888.899647
292,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2426,182888.899648
293,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2426,182888.89965
294,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2426,182888.899651
295,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2426,182888.899652
296,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2426,182888.899653
