,child-process,cpu#,hardirq-softirq,irqs-off,need-resched,need-resched_lazy,parent-process,preempt-depth,task-pid,timestamp
0,get_futex_key,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.897776
1,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-1198,638.897779
2,hash_futex,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.897782
3,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.897785
4,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-1198,638.897788
5,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-1198,638.897791
6,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.897795
7,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-1198,638.897797
8,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-1198,638.8978
9,__wake_up_q,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.897803
10,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-1198,638.897807
11,update_rq_clock,000,null,d,null,null,try_to_wake_up,null,pi_stress-1198,638.89781
12,activate_task,000,null,d,null,null,try_to_wake_up,null,pi_stress-1198,638.897813
13,enqueue_task_rt,000,null,d,null,null,activate_task,null,pi_stress-1198,638.897816
14,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,null,pi_stress-1198,638.897819
15,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,null,pi_stress-1198,638.897822
16,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,null,pi_stress-1198,638.897825
17,check_preempt_curr,000,null,d,null,null,try_to_wake_up,null,pi_stress-1198,638.897829
18,check_preempt_curr_rt,000,null,d,null,null,check_preempt_curr,null,pi_stress-1198,638.897831
19,resched_curr,000,null,d,null,null,check_preempt_curr_rt,null,pi_stress-1198,638.897834
20,ttwu_do_wakeup.part.18,000,null,d,n,null,try_to_wake_up,null,pi_stress-1198,638.897838
21,try_to_wake_up,000,null,null,n,null,__wake_up_q,null,pi_stress-1198,638.897842
22,update_rq_clock,000,null,d,n,null,try_to_wake_up,null,pi_stress-1198,638.897845
23,activate_task,000,null,d,n,null,try_to_wake_up,null,pi_stress-1198,638.897849
24,enqueue_task_rt,000,null,d,n,null,activate_task,null,pi_stress-1198,638.897852
25,dequeue_rt_stack,000,null,d,n,null,enqueue_task_rt,null,pi_stress-1198,638.897854
26,dequeue_top_rt_rq.constprop.9,000,null,d,n,null,dequeue_rt_stack,null,pi_stress-1198,638.897857
27,enqueue_top_rt_rq.constprop.11,000,null,d,n,null,enqueue_task_rt,null,pi_stress-1198,638.897861
28,check_preempt_curr,000,null,d,n,null,try_to_wake_up,null,pi_stress-1198,638.897864
29,check_preempt_curr_rt,000,null,d,n,null,check_preempt_curr,null,pi_stress-1198,638.897866
30,resched_curr,000,null,d,n,null,check_preempt_curr_rt,null,pi_stress-1198,638.897869
31,ttwu_do_wakeup.part.18,000,null,d,n,null,try_to_wake_up,null,pi_stress-1198,638.897872
32,drop_futex_key_refs,000,null,null,n,null,futex_wake,null,pi_stress-1198,638.897876
33,do_work_pending,000,null,d,n,null,slow_work_pending,null,pi_stress-1198,638.89788
34,schedule,000,null,d,n,null,do_work_pending,null,pi_stress-1198,638.897882
35,rcu_sched_qs,000,null,d,n,null,__schedule,null,pi_stress-1198,638.897886
36,update_rq_clock,000,null,d,n,null,__schedule,null,pi_stress-1198,638.897889
37,pick_next_task_dl,000,null,d,n,null,__schedule,null,pi_stress-1198,638.897892
38,pick_next_task_rt,000,null,d,n,null,__schedule,null,pi_stress-1198,638.897895
39,update_curr_rt,000,null,d,n,null,pick_next_task_rt,null,pi_stress-1198,638.897898
40,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,null,pi_stress-1198,638.897901
41,cpuacct_charge,000,null,d,n,null,update_curr_rt,null,pi_stress-1198,638.897904
42,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,null,pi_stress-1198,638.897908
43,update_curr_rt,000,null,d,n,null,put_prev_task_rt,null,pi_stress-1198,638.897911
44,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,null,pi_stress-1198,638.897915
45,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,null,pi_stress-1198,638.897918
46,vfp_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1198,638.897921
47,thumbee_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1198,638.897924
48,finish_task_switch,000,null,d,null,null,__schedule,null,pi_stress-1200,638.897928
49,_cond_resched,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-1200,638.897931
50,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-1200,638.897934
51,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-1200,638.89794
52,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-1200,638.897943
53,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-1200,638.897945
54,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-1200,638.897949
55,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-1200,638.897952
56,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-1200,638.897955
57,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-1200,638.897958
58,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-1200,638.897961
59,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-1200,638.897964
60,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-1200,638.897968
61,rcu_sched_qs,000,null,d,null,null,__schedule,null,pi_stress-1200,638.897971
62,update_rq_clock,000,null,d,null,null,__schedule,null,pi_stress-1200,638.897974
63,deactivate_task,000,null,d,null,null,__schedule,null,pi_stress-1200,638.897978
64,dequeue_task_rt,000,null,d,null,null,deactivate_task,null,pi_stress-1200,638.89798
65,update_curr_rt,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1200,638.897983
66,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,null,pi_stress-1200,638.897986
67,cpuacct_charge,000,null,d,null,null,update_curr_rt,null,pi_stress-1200,638.897989
68,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1200,638.897993
69,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,null,pi_stress-1200,638.897995
70,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1200,638.897999
71,pick_next_task_dl,000,null,d,null,null,__schedule,null,pi_stress-1200,638.898002
72,pick_next_task_rt,000,null,d,null,null,__schedule,null,pi_stress-1200,638.898005
73,update_curr_rt,000,null,d,null,null,pick_next_task_rt,null,pi_stress-1200,638.898008
74,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,null,pi_stress-1200,638.898011
75,update_curr_rt,000,null,d,null,null,put_prev_task_rt,null,pi_stress-1200,638.898014
76,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,null,pi_stress-1200,638.898018
77,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,null,pi_stress-1200,638.898021
78,vfp_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1200,638.898024
79,thumbee_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1200,638.898027
80,finish_task_switch,000,null,d,null,null,__schedule,null,pi_stress-1199,638.89803
81,_cond_resched,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-1199,638.898034
82,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-1199,638.898037
83,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-1199,638.898042
84,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-1199,638.898045
85,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-1199,638.898048
86,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-1199,638.898051
87,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-1199,638.898054
88,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-1199,638.898057
89,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-1199,638.89806
90,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-1199,638.898063
91,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-1199,638.898067
92,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-1199,638.89807
93,rcu_sched_qs,000,null,d,null,null,__schedule,null,pi_stress-1199,638.898073
94,update_rq_clock,000,null,d,null,null,__schedule,null,pi_stress-1199,638.898076
95,deactivate_task,000,null,d,null,null,__schedule,null,pi_stress-1199,638.89808
96,dequeue_task_rt,000,null,d,null,null,deactivate_task,null,pi_stress-1199,638.898083
97,update_curr_rt,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1199,638.898086
98,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,null,pi_stress-1199,638.898089
99,cpuacct_charge,000,null,d,null,null,update_curr_rt,null,pi_stress-1199,638.898092
100,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1199,638.898096
101,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,null,pi_stress-1199,638.898098
102,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1199,638.898102
103,pick_next_task_dl,000,null,d,null,null,__schedule,null,pi_stress-1199,638.898105
104,pick_next_task_rt,000,null,d,null,null,__schedule,null,pi_stress-1199,638.898108
105,update_curr_rt,000,null,d,null,null,pick_next_task_rt,null,pi_stress-1199,638.898111
106,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,null,pi_stress-1199,638.898114
107,update_curr_rt,000,null,d,null,null,put_prev_task_rt,null,pi_stress-1199,638.898117
108,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,null,pi_stress-1199,638.898121
109,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,null,pi_stress-1199,638.898124
110,vfp_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1199,638.898127
111,thumbee_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1199,638.89813
112,finish_task_switch,000,null,d,null,null,__schedule,null,pi_stress-1198,638.898133
113,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-1198,638.89814
114,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-1198,638.898143
115,futex_wake,000,null,null,null,null,do_futex,null,pi_stress-1198,638.898146
116,get_futex_key,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.898149
117,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-1198,638.898152
118,hash_futex,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.898155
119,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.898158
120,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-1198,638.898161
121,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-1198,638.898164
122,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.898168
123,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-1198,638.89817
124,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-1198,638.898173
125,__wake_up_q,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.898176
126,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-1198,638.898179
127,update_rq_clock,000,null,d,null,null,try_to_wake_up,null,pi_stress-1198,638.898183
128,activate_task,000,null,d,null,null,try_to_wake_up,null,pi_stress-1198,638.898186
129,enqueue_task_rt,000,null,d,null,null,activate_task,null,pi_stress-1198,638.89819
130,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,null,pi_stress-1198,638.898192
131,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,null,pi_stress-1198,638.898195
132,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,null,pi_stress-1198,638.898199
133,check_preempt_curr,000,null,d,null,null,try_to_wake_up,null,pi_stress-1198,638.898202
134,check_preempt_curr_rt,000,null,d,null,null,check_preempt_curr,null,pi_stress-1198,638.898205
135,resched_curr,000,null,d,null,null,check_preempt_curr_rt,null,pi_stress-1198,638.898207
136,ttwu_do_wakeup.part.18,000,null,d,n,null,try_to_wake_up,null,pi_stress-1198,638.898211
137,try_to_wake_up,000,null,null,n,null,__wake_up_q,null,pi_stress-1198,638.898215
138,update_rq_clock,000,null,d,n,null,try_to_wake_up,null,pi_stress-1198,638.898218
139,activate_task,000,null,d,n,null,try_to_wake_up,null,pi_stress-1198,638.898222
140,enqueue_task_rt,000,null,d,n,null,activate_task,null,pi_stress-1198,638.898225
141,dequeue_rt_stack,000,null,d,n,null,enqueue_task_rt,null,pi_stress-1198,638.898228
142,dequeue_top_rt_rq.constprop.9,000,null,d,n,null,dequeue_rt_stack,null,pi_stress-1198,638.89823
143,enqueue_top_rt_rq.constprop.11,000,null,d,n,null,enqueue_task_rt,null,pi_stress-1198,638.898234
144,check_preempt_curr,000,null,d,n,null,try_to_wake_up,null,pi_stress-1198,638.898237
145,check_preempt_curr_rt,000,null,d,n,null,check_preempt_curr,null,pi_stress-1198,638.898243
146,resched_curr,000,null,d,n,null,check_preempt_curr_rt,null,pi_stress-1198,638.898245
147,ttwu_do_wakeup.part.18,000,null,d,n,null,try_to_wake_up,null,pi_stress-1198,638.898248
148,drop_futex_key_refs,000,null,null,n,null,futex_wake,null,pi_stress-1198,638.898253
149,do_work_pending,000,null,d,n,null,slow_work_pending,null,pi_stress-1198,638.898256
150,schedule,000,null,d,n,null,do_work_pending,null,pi_stress-1198,638.898259
151,rcu_sched_qs,000,null,d,n,null,__schedule,null,pi_stress-1198,638.898262
152,update_rq_clock,000,null,d,n,null,__schedule,null,pi_stress-1198,638.898265
153,pick_next_task_dl,000,null,d,n,null,__schedule,null,pi_stress-1198,638.898268
154,pick_next_task_rt,000,null,d,n,null,__schedule,null,pi_stress-1198,638.898271
155,update_curr_rt,000,null,d,n,null,pick_next_task_rt,null,pi_stress-1198,638.898274
156,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,null,pi_stress-1198,638.898277
157,cpuacct_charge,000,null,d,n,null,update_curr_rt,null,pi_stress-1198,638.89828
158,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,null,pi_stress-1198,638.898283
159,update_curr_rt,000,null,d,n,null,put_prev_task_rt,null,pi_stress-1198,638.898286
160,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,null,pi_stress-1198,638.898291
161,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,null,pi_stress-1198,638.898294
162,vfp_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1198,638.898297
163,thumbee_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1198,638.8983
164,finish_task_switch,000,null,d,null,null,__schedule,null,pi_stress-1200,638.898303
165,_cond_resched,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-1200,638.898307
166,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-1200,638.89831
167,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-1200,638.898316
168,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-1200,638.898319
169,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-1200,638.898322
170,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-1200,638.898325
171,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-1200,638.898328
172,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-1200,638.898331
173,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-1200,638.898334
174,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-1200,638.898337
175,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-1200,638.89834
176,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-1200,638.898344
177,rcu_sched_qs,000,null,d,null,null,__schedule,null,pi_stress-1200,638.898347
178,update_rq_clock,000,null,d,null,null,__schedule,null,pi_stress-1200,638.89835
179,deactivate_task,000,null,d,null,null,__schedule,null,pi_stress-1200,638.898353
180,dequeue_task_rt,000,null,d,null,null,deactivate_task,null,pi_stress-1200,638.898357
181,update_curr_rt,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1200,638.89836
182,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,null,pi_stress-1200,638.898363
183,cpuacct_charge,000,null,d,null,null,update_curr_rt,null,pi_stress-1200,638.898366
184,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1200,638.898369
185,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,null,pi_stress-1200,638.898372
186,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1200,638.898375
187,pick_next_task_dl,000,null,d,null,null,__schedule,null,pi_stress-1200,638.898379
188,pick_next_task_rt,000,null,d,null,null,__schedule,null,pi_stress-1200,638.898381
189,update_curr_rt,000,null,d,null,null,pick_next_task_rt,null,pi_stress-1200,638.898384
190,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,null,pi_stress-1200,638.898387
191,update_curr_rt,000,null,d,null,null,put_prev_task_rt,null,pi_stress-1200,638.89839
192,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,null,pi_stress-1200,638.898395
193,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,null,pi_stress-1200,638.898397
194,vfp_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1200,638.898401
195,thumbee_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1200,638.898404
196,finish_task_switch,000,null,d,null,null,__schedule,null,pi_stress-1199,638.898407
197,_cond_resched,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-1199,638.898411
198,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-1199,638.898414
199,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-1199,638.89842
200,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-1199,638.898422
201,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-1199,638.898425
202,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-1199,638.898428
203,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-1199,638.898431
204,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-1199,638.898434
205,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-1199,638.898437
206,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-1199,638.89844
207,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-1199,638.898444
208,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-1199,638.898448
209,rcu_sched_qs,000,null,d,null,null,__schedule,null,pi_stress-1199,638.89845
210,update_rq_clock,000,null,d,null,null,__schedule,null,pi_stress-1199,638.898454
211,deactivate_task,000,null,d,null,null,__schedule,null,pi_stress-1199,638.898457
212,dequeue_task_rt,000,null,d,null,null,deactivate_task,null,pi_stress-1199,638.898461
213,update_curr_rt,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1199,638.898463
214,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,null,pi_stress-1199,638.898466
215,cpuacct_charge,000,null,d,null,null,update_curr_rt,null,pi_stress-1199,638.898469
216,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1199,638.898473
217,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,null,pi_stress-1199,638.898476
218,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1199,638.898479
219,pick_next_task_dl,000,null,d,null,null,__schedule,null,pi_stress-1199,638.898482
220,pick_next_task_rt,000,null,d,null,null,__schedule,null,pi_stress-1199,638.898485
221,update_curr_rt,000,null,d,null,null,pick_next_task_rt,null,pi_stress-1199,638.898488
222,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,null,pi_stress-1199,638.898491
223,update_curr_rt,000,null,d,null,null,put_prev_task_rt,null,pi_stress-1199,638.898493
224,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,null,pi_stress-1199,638.898498
225,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,null,pi_stress-1199,638.898501
226,vfp_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1199,638.898504
227,thumbee_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1199,638.898507
228,finish_task_switch,000,null,d,null,null,__schedule,null,pi_stress-1198,638.89851
229,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-1198,638.898517
230,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-1198,638.89852
231,futex_wake,000,null,null,null,null,do_futex,null,pi_stress-1198,638.898523
232,get_futex_key,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.898526
233,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-1198,638.898529
234,hash_futex,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.898532
235,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.898535
236,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-1198,638.898538
237,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-1198,638.898541
238,__wake_up_q,000,null,null,null,null,futex_wake,null,pi_stress-1198,638.898544
239,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-1198,638.898547
240,update_rq_clock,000,null,d,null,null,try_to_wake_up,null,pi_stress-1198,638.898551
241,activate_task,000,null,d,null,null,try_to_wake_up,null,pi_stress-1198,638.898554
242,enqueue_task_rt,000,null,d,null,null,activate_task,null,pi_stress-1198,638.898557
243,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,null,pi_stress-1198,638.89856
244,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,null,pi_stress-1198,638.898563
245,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,null,pi_stress-1198,638.898566
246,check_preempt_curr,000,null,d,null,null,try_to_wake_up,null,pi_stress-1198,638.898569
247,check_preempt_curr_rt,000,null,d,null,null,check_preempt_curr,null,pi_stress-1198,638.898572
248,resched_curr,000,null,d,null,null,check_preempt_curr_rt,null,pi_stress-1198,638.898575
249,ttwu_do_wakeup.part.18,000,null,d,n,null,try_to_wake_up,null,pi_stress-1198,638.898579
250,drop_futex_key_refs,000,null,null,n,null,futex_wake,null,pi_stress-1198,638.898583
251,do_work_pending,000,null,d,n,null,slow_work_pending,null,pi_stress-1198,638.898586
252,schedule,000,null,d,n,null,do_work_pending,null,pi_stress-1198,638.898589
253,rcu_sched_qs,000,null,d,n,null,__schedule,null,pi_stress-1198,638.898592
254,update_rq_clock,000,null,d,n,null,__schedule,null,pi_stress-1198,638.898595
255,pick_next_task_dl,000,null,d,n,null,__schedule,null,pi_stress-1198,638.898598
256,pick_next_task_rt,000,null,d,n,null,__schedule,null,pi_stress-1198,638.898601
257,update_curr_rt,000,null,d,n,null,pick_next_task_rt,null,pi_stress-1198,638.898604
258,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,null,pi_stress-1198,638.898607
259,cpuacct_charge,000,null,d,n,null,update_curr_rt,null,pi_stress-1198,638.89861
260,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,null,pi_stress-1198,638.898614
261,update_curr_rt,000,null,d,n,null,put_prev_task_rt,null,pi_stress-1198,638.898617
262,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,null,pi_stress-1198,638.898621
263,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,null,pi_stress-1198,638.898624
264,vfp_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1198,638.898627
265,thumbee_notifier,000,null,d,null,null,notifier_call_chain,null,pi_stress-1198,638.89863
266,finish_task_switch,000,null,d,null,null,__schedule,null,pi_stress-1200,638.898634
267,_cond_resched,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-1200,638.898637
268,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-1200,638.89864
269,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-1200,638.898646
270,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-1200,638.898649
271,futex_lock_pi,000,null,null,null,null,do_futex,null,pi_stress-1200,638.898652
272,get_futex_key,000,null,null,null,null,futex_lock_pi,null,pi_stress-1200,638.898655
273,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-1200,638.898658
274,hash_futex,000,null,null,null,null,futex_lock_pi,null,pi_stress-1200,638.898661
275,futex_lock_pi_atomic,000,null,null,null,null,futex_lock_pi,null,pi_stress-1200,638.898664
276,__task_pid_nr_ns,000,null,null,null,null,futex_lock_pi_atomic,null,pi_stress-1200,638.898667
277,get_futex_value_locked,000,null,null,null,null,futex_lock_pi_atomic,null,pi_stress-1200,638.89867
278,futex_top_waiter,000,null,null,null,null,futex_lock_pi_atomic,null,pi_stress-1200,638.898674
279,cmpxchg_futex_value_locked,000,null,null,null,null,futex_lock_pi_atomic,null,pi_stress-1200,638.898677
280,attach_to_pi_owner,000,null,null,null,null,futex_lock_pi_atomic,null,pi_stress-1200,638.89868
281,find_task_by_vpid,000,null,null,null,null,attach_to_pi_owner,null,pi_stress-1200,638.898683
282,find_pid_ns,000,null,null,null,null,find_task_by_vpid,null,pi_stress-1200,638.898687
283,rt_mutex_init_proxy_locked,000,null,d,null,null,attach_to_pi_owner,null,pi_stress-1200,638.898691
284,rt_mutex_init_waiter,000,null,null,null,null,futex_lock_pi,null,pi_stress-1200,638.898695
285,__rt_mutex_start_proxy_lock,000,null,d,null,null,futex_lock_pi,null,pi_stress-1200,638.898698
286,__try_to_take_rt_mutex.constprop.10,000,null,d,null,null,__rt_mutex_start_proxy_lock,null,pi_stress-1200,638.898701
287,task_blocks_on_rt_mutex,000,null,d,null,null,__rt_mutex_start_proxy_lock,null,pi_stress-1200,638.898704
288,rt_mutex_enqueue,000,null,d,null,null,task_blocks_on_rt_mutex,null,pi_stress-1200,638.898707
289,rt_mutex_enqueue_pi,000,null,d,null,null,task_blocks_on_rt_mutex,null,pi_stress-1200,638.898711
290,rt_mutex_setprio,000,null,d,null,null,task_blocks_on_rt_mutex,null,pi_stress-1200,638.898719
291,update_rq_clock,000,null,d,null,null,rt_mutex_setprio,null,pi_stress-1200,638.898722
292,dequeue_task_rt,000,null,d,null,null,rt_mutex_setprio,null,pi_stress-1200,638.898726
293,update_curr_rt,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1200,638.89873
294,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,null,pi_stress-1200,638.898733
295,cpuacct_charge,000,null,d,null,null,update_curr_rt,null,pi_stress-1200,638.898736
296,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1200,638.898741
297,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,null,pi_stress-1200,638.898744
298,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,null,pi_stress-1200,638.898747
299,enqueue_task_rt,000,null,d,null,null,rt_mutex_setprio,null,pi_stress-1200,638.898751
300,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,null,pi_stress-1200,638.898754
301,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,null,pi_stress-1200,638.898757
