# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 222K of event 'sched:sched_switch'
# Event count (approx.): 222900
#
# Overhead  Trace output                                            
# ........  ........................................................
#
     0.00%  .koworker:32387 [120] R ==> cyclictest:32353 [0]
     0.00%  .koworker:32387 [120] S ==> .koworker:32385 [120]
     0.00%  avahi-daemon:500 [120] S ==> cyclictest:32353 [0]
     0.00%  bash:32372 [120] R ==> cyclictest:32352 [120]
     0.00%  bash:32372 [120] S ==> sshd:32368 [120]
     0.00%  bash:32375 [120] R ==> cyclictest:32353 [0]
     0.00%  cron:32384 [120] R ==> cyclictest:32353 [0]
     0.00%  cyclictest:32352 [120] S ==> .koworker:1019 [120]
     0.00%  cyclictest:32352 [120] S ==> sshd:32355 [120]
     0.00%  cyclictest:32352 [120] S ==> sshd:32367 [120]
     0.00%  cyclictest:32353 [0] S ==> ls:32379 [120]
     0.00%  cyclictest:32353 [0] S ==> mesg:32375 [120]
     0.00%  dbus-daemon:518 [120] S ==> sshd:27636 [120]
     0.00%  ifconfig:32354 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32357 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32359 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32362 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32365 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32389 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  jbd2/mmcblk1p2-:97 [120] S ==> .koworker:1019 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> apache2:808 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> bash:32375 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32354 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32359 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32365 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32390 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ls:32377 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> wicd:32359 [120]
     0.00%  kworker/0:0:32281 [120] D ==> mmcqd/1:89 [120]
     0.00%  kworker/0:0:32281 [120] t ==> .koworker:32385 [120]
     0.00%  kworker/0:0:32281 [120] t ==> kworker/u2:2:32364 [120]
     0.00%  kworker/0:0:32281 [120] t ==> mmcqd/1:89 [120]
     0.00%  kworker/0:0:32281 [120] t ==> sshd:32370 [120]
     0.00%  kworker/0:1H:96 [100] t ==> kworker/0:0:32281 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> mmcqd/1:89 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> ptp0:1120 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> wicd-monitor:990 [120]
     0.00%  kworker/u2:2:32364 [120] t ==> avahi-daemon:500 [120]
     0.00%  ls:32378 [120] R ==> cyclictest:32353 [0]
     0.00%  mesg:32375 [120] R ==> kworker/0:0:32281 [120]
     0.00%  mmcqd/1:89 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  perf:32349 [120] D ==> .koworker:1016 [120]
     0.00%  perf:32349 [120] S ==> .koworker:1014 [120]
     0.00%  ps:32388 [120] R ==> .koworker:32386 [120]
     0.00%  ptp0:1120 [120] S ==> kworker/u2:2:32364 [120]
     0.00%  sshd:27636 [120] S ==> ls:32380 [120]
     0.00%  sshd:32360 [120] S ==> .koworker:1016 [120]
     0.00%  sshd:32367 [120] S ==> sshd:32370 [120]
     0.00%  sshd:32368 [120] R ==> kworker/u2:2:32364 [120]
     0.00%  sshd:32368 [120] R ==> ls:32378 [120]
     0.00%  sshd:32368 [120] S ==> ls:32378 [120]
     0.00%  sshd:32368 [120] S ==> sshd:32372 [120]
     0.00%  sshd:32369 [120] R ==> kworker/0:0:32281 [120]
     0.00%  sshd:32370 [120] S ==> .koworker:1016 [120]
     0.00%  systemd-journal:118 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  systemd-journal:118 [120] S ==> .koworker:1019 [120]
     0.00%  .koworker:1014 [120] S ==> .koworker:32387 [120]
     0.00%  .koworker:1016 [120] R ==> ptp0:1120 [120]
     0.00%  .koworker:32385 [120] S ==> .koworker:1016 [120]
     0.00%  .koworker:32387 [120] R ==> cyclictest:32352 [120]
     0.00%  .koworker:32387 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  .koworker:32388 [120] R ==> cyclictest:32353 [0]
     0.00%  apache2:808 [120] S ==> .koworker:1014 [120]
     0.00%  apache2:808 [120] S ==> sshd:27636 [120]
     0.00%  avahi-daemon:500 [120] S ==> sshd:32355 [120]
     0.00%  avahi-daemon:500 [120] S ==> sshd:32358 [120]
     0.00%  bash:32372 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  bash:32374 [120] R ==> cyclictest:32353 [0]
     0.00%  bash:32377 [120] R ==> cyclictest:32353 [0]
     0.00%  cron:772 [120] R ==> cyclictest:32353 [0]
     0.00%  cyclictest:32352 [120] S ==> kworker/0:0:32281 [120]
     0.00%  cyclictest:32352 [120] S ==> perf:32349 [120]
     0.00%  cyclictest:32352 [120] S ==> sshd:32358 [120]
     0.00%  cyclictest:32353 [0] S ==> .koworker:32387 [120]
     0.00%  cyclictest:32353 [0] S ==> .koworker:32388 [120]
     0.00%  cyclictest:32353 [0] S ==> bash:32374 [120]
     0.00%  cyclictest:32353 [0] S ==> bash:32377 [120]
     0.00%  cyclictest:32353 [0] S ==> cron:772 [120]
     0.00%  cyclictest:32353 [0] S ==> sh:32385 [120]
     0.00%  dbus-daemon:518 [120] S ==> sshd:32358 [120]
     0.00%  ifconfig:32363 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32366 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32371 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  irq/31-44e0b000:90 [49] S ==> mmcqd/1:89 [120]
     0.00%  jbd2/mmcblk1p2-:97 [120] D ==> .koworker:1019 [120]
     0.00%  jbd2/mmcblk1p2-:97 [120] D ==> kworker/0:0:32281 [120]
     0.00%  jbd2/mmcblk1p2-:97 [120] R ==> cyclictest:32353 [0]
     0.00%  jbd2/mmcblk1p2-:97 [120] S ==> mmcqd/1:89 [120]
     0.00%  ksoftirqd/0:7 [120] R ==> irq/31-44e0b000:90 [49]
     0.00%  ksoftirqd/0:7 [120] S ==> bash:32373 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> cron:32383 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> id:32374 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32363 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32366 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ls:32380 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ls:32381 [120]
     0.00%  kworker/0:0:32281 [120] D ==> .koworker:1014 [120]
     0.00%  kworker/0:0:32281 [120] D ==> irq/31-44e0b000:90 [49]
     0.00%  kworker/0:0:32281 [120] D ==> kworker/0:2:25061 [120]
     0.00%  kworker/0:0:32281 [120] D ==> sshd:32355 [120]
     0.00%  kworker/0:0:32281 [120] t ==> ls:32378 [120]
     0.00%  kworker/0:0:32281 [120] t ==> rsyslogd:627 [120]
     0.00%  kworker/0:0:32281 [120] t ==> sshd:19316 [120]
     0.00%  kworker/0:0:32281 [120] t ==> wicd:32357 [120]
     0.00%  kworker/0:1H:96 [100] R ==> cyclictest:32353 [0]
     0.00%  kworker/u2:1:27770 [120] R ==> kworker/0:0:32281 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> wicd:984 [120]
     0.00%  kworker/u2:2:32364 [120] t ==> ls:32377 [120]
     0.00%  kworker/u2:2:32364 [120] t ==> ptp0:1120 [120]
     0.00%  kworker/u2:2:32364 [120] t ==> systemd-journal:118 [120]
     0.00%  ls:32377 [120] R ==> cyclictest:32352 [120]
     0.00%  ls:32378 [120] R ==> .koworker:1016 [120]
     0.00%  ls:32378 [120] S ==> sshd:27636 [120]
     0.00%  mmcqd/1:89 [120] S ==> .koworker:1014 [120]
     0.00%  mmcqd/1:89 [120] S ==> cyclictest:32352 [120]
     0.00%  mmcqd/1:89 [120] S ==> kworker/0:0:32281 [120]
     0.00%  mmcqd/1:89 [120] S ==> kworker/u2:1:27770 [120]
     0.00%  mmcqd/1:89 [120] S ==> sshd:27636 [120]
     0.00%  rs:main Q:Reg:626 [120] R ==> kworker/0:0:32281 [120]
     0.00%  rs:main Q:Reg:626 [120] S ==> .koworker:1016 [120]
     0.00%  sshd:27636 [120] S ==> kworker/0:0:32281 [120]
     0.00%  sshd:27636 [120] S ==> ls:32377 [120]
     0.00%  sshd:27636 [120] S ==> mesg:32375 [120]
     0.00%  sshd:27636 [120] S ==> perf:32349 [120]
     0.00%  sshd:27636 [120] S ==> sshd:32372 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32371 [120]
     0.00%  sshd:32355 [120] S ==> .koworker:1016 [120]
     0.00%  sshd:32355 [120] S ==> sshd:32356 [120]
     0.00%  sshd:32356 [120] R ==> sshd:32355 [120]
     0.00%  sshd:32356 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32358 [120] S ==> .koworker:1016 [120]
     0.00%  sshd:32358 [120] S ==> sshd:32360 [120]
     0.00%  sshd:32360 [120] R ==> sshd:32358 [120]
     0.00%  sshd:32368 [120] S ==> bash:32372 [120]
     0.00%  sshd:32368 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32368 [120] S ==> sshd:32369 [120]
     0.00%  sshd:32369 [120] R ==> sshd:32368 [120]
     0.00%  sshd:32369 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32370 [120] R ==> sshd:32367 [120]
     0.00%  sshd:32372 [120] R ==> kworker/u2:2:32364 [120]
     0.00%  sshd:740 [120] S ==> cyclictest:32352 [120]
     0.00%  systemd-journal:118 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  wicd-monitor:990 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  wicd:32357 [120] R ==> kworker/0:0:32281 [120]
     0.00%  wicd:32362 [120] R ==> kworker/0:0:32281 [120]
     0.00%  wicd:32390 [120] R ==> cyclictest:32352 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32357 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32361 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32362 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32363 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32365 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32371 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32389 [120]
     0.00%  .koworker:1014 [120] R ==> ptp0:1120 [120]
     0.00%  .koworker:1014 [120] S ==> .koworker:32386 [120]
     0.00%  .koworker:1014 [120] S ==> mmcqd/1:89 [120]
     0.00%  .koworker:1016 [120] R ==> cron:772 [120]
     0.00%  .koworker:1016 [120] R ==> kworker/u2:1:27770 [120]
     0.00%  .koworker:1016 [120] R ==> kworker/u2:2:32364 [120]
     0.00%  .koworker:1016 [120] S ==> cyclictest:32353 [0]
     0.00%  .koworker:1019 [120] R ==> jbd2/mmcblk1p2-:97 [120]
     0.00%  .koworker:1019 [120] R ==> kworker/u2:1:27770 [120]
     0.00%  .koworker:1019 [120] R ==> kworker/u2:2:32364 [120]
     0.00%  .koworker:1019 [120] S ==> .koworker:1014 [120]
     0.00%  .koworker:32385 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  .koworker:32385 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  .koworker:32385 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  .koworker:32386 [120] R ==> kworker/0:0:32281 [120]
     0.00%  .koworker:32386 [120] S ==> .koworker:32388 [120]
     0.00%  .koworker:32386 [120] S|T ==> ksoftirqd/0:7 [120]
     0.00%  .koworker:32387 [120] R ==> .koworker:32385 [120]
     0.00%  .koworker:32387 [120] S|T ==> systemd:1 [120]
     0.00%  apache2:808 [120] S ==> .koworker:32385 [120]
     0.00%  avahi-daemon:500 [120] R ==> mmcqd/1:89 [120]
     0.00%  avahi-daemon:500 [120] S ==> .koworker:1014 [120]
     0.00%  avahi-daemon:500 [120] S ==> sshd:32367 [120]
     0.00%  avahi-daemon:500 [120] S ==> wicd-monitor:990 [120]
     0.00%  bash:32372 [120] S ==> .koworker:1016 [120]
     0.00%  bash:32372 [120] S ==> bash:32373 [120]
     0.00%  bash:32372 [120] S ==> bash:32375 [120]
     0.00%  bash:32372 [120] S ==> bash:32377 [120]
     0.00%  bash:32372 [120] S ==> id:32374 [120]
     0.00%  bash:32372 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  bash:32373 [120] D|T ==> bash:32372 [120]
     0.00%  bash:32373 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  bash:32373 [120] S ==> bash:32374 [120]
     0.00%  bash:32374 [120] R ==> kworker/0:0:32281 [120]
     0.00%  cron:32383 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  cron:32383 [120] R ==> .koworker:1014 [120]
     0.00%  cron:32383 [120] S ==> .koworker:1016 [120]
     0.00%  cron:32384 [120] R ==> systemd-journal:118 [120]
     0.00%  cron:772 [120] S ==> .koworker:1016 [120]
     0.00%  cron:772 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  cyclictest:32352 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  cyclictest:32352 [120] R ==> kworker/u2:0:32178 [120]
     0.00%  cyclictest:32352 [120] S ==> cyclictest:32353 [120]
     0.00%  cyclictest:32352 [120] S ==> ls:32378 [120]
     0.00%  cyclictest:32352 [120] S ==> sshd:32356 [120]
     0.00%  cyclictest:32353 [0] S ==> kthreadd:2 [120]
     0.00%  cyclictest:32353 [0] S ==> kthreadd:32364 [120]
     0.00%  cyclictest:32353 [0] S ==> ls:32382 [120]
     0.00%  cyclictest:32353 [0] S ==> ptp0:1120 [120]
     0.00%  cyclictest:32353 [0] S ==> rsyslogd:627 [120]
     0.00%  cyclictest:32353 [120] S|T ==> ksoftirqd/0:7 [120]
     0.00%  dbus-daemon:518 [120] R ==> cyclictest:32352 [120]
     0.00%  dbus-daemon:518 [120] S ==> cyclictest:32353 [0]
     0.00%  dbus-daemon:518 [120] S ==> perf:32349 [120]
     0.00%  dbus-daemon:518 [120] S ==> sshd:32355 [120]
     0.00%  id:32374 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  id:32374 [120] R ==> cyclictest:32352 [120]
     0.00%  id:32374 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32354 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32354 [120] R ==> kworker/0:0:32281 [120]
     0.00%  ifconfig:32357 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32359 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32361 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32362 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32363 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32363 [120] R ==> wicd:984 [120]
     0.00%  ifconfig:32365 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32366 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32366 [120] R ==> cyclictest:32352 [120]
     0.00%  ifconfig:32366 [120] R ==> wicd:984 [120]
     0.00%  ifconfig:32371 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32371 [120] R ==> kworker/0:0:32281 [120]
     0.00%  ifconfig:32371 [120] R ==> wicd:984 [120]
     0.00%  ifconfig:32376 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32389 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32389 [120] R ==> kworker/0:0:32281 [120]
     0.00%  ifconfig:32390 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32390 [120] R ==> kworker/0:0:32281 [120]
     0.00%  irq/31-44e0b000:90 [49] S ==> kworker/0:2:25061 [120]
     0.00%  jbd2/mmcblk1p2-:97 [120] D ==> .koworker:1016 [120]
     0.00%  jbd2/mmcblk1p2-:97 [120] D ==> ksoftirqd/0:7 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> cron:772 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32357 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32361 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32362 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32371 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32376 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32389 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> jbd2/mmcblk1p2-:97 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> kthreadd:2 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> kworker/0:2:25061 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ls:32379 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ls:32382 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> systemd:1 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> wicd:32361 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> wicd:32365 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> wicd:32376 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> wicd:32390 [120]
     0.00%  kthreadd:2 [120] R ==> cyclictest:32353 [0]
     0.00%  kthreadd:2 [120] S ==> cyclictest:32352 [120]
     0.00%  kthreadd:32364 [120] D ==> kworker/u2:0:32178 [120]
     0.00%  kworker/0:0:32281 [120] D ==> cyclictest:32353 [0]
     0.00%  kworker/0:0:32281 [120] D ==> jbd2/mmcblk1p2-:97 [120]
     0.00%  kworker/0:0:32281 [120] D ==> wicd:32371 [120]
     0.00%  kworker/0:0:32281 [120] t ==> .koworker:32386 [120]
     0.00%  kworker/0:0:32281 [120] t ==> cron:32383 [120]
     0.00%  kworker/0:0:32281 [120] t ==> cyclictest:32353 [0]
     0.00%  kworker/0:0:32281 [120] t ==> ifconfig:32354 [120]
     0.00%  kworker/0:0:32281 [120] t ==> ifconfig:32357 [120]
     0.00%  kworker/0:0:32281 [120] t ==> ifconfig:32363 [120]
     0.00%  kworker/0:0:32281 [120] t ==> ifconfig:32371 [120]
     0.00%  kworker/0:0:32281 [120] t ==> ifconfig:32376 [120]
     0.00%  kworker/0:0:32281 [120] t ==> ifconfig:32389 [120]
     0.00%  kworker/0:0:32281 [120] t ==> ifconfig:32390 [120]
     0.00%  kworker/0:0:32281 [120] t ==> mesg:32375 [120]
     0.00%  kworker/0:0:32281 [120] t ==> perf:32351 [120]
     0.00%  kworker/0:0:32281 [120] t ==> ptp0:1120 [120]
     0.00%  kworker/0:0:32281 [120] t ==> rs:main Q:Reg:626 [120]
     0.00%  kworker/0:0:32281 [120] t ==> sh:32384 [120]
     0.00%  kworker/0:0:32281 [120] t ==> sh:32385 [120]
     0.00%  kworker/0:0:32281 [120] t ==> sshd:32369 [120]
     0.00%  kworker/0:0:32281 [120] t ==> sshd:740 [120]
     0.00%  kworker/0:0:32281 [120] t ==> sudo:32351 [120]
     0.00%  kworker/0:0:32281 [120] t ==> wicd:32354 [120]
     0.00%  kworker/0:0:32281 [120] t ==> wicd:32359 [120]
     0.00%  kworker/0:0:32281 [120] t ==> wicd:32361 [120]
     0.00%  kworker/0:0:32281 [120] t ==> wicd:32362 [120]
     0.00%  kworker/0:0:32281 [120] t ==> wicd:32363 [120]
     0.00%  kworker/0:0:32281 [120] t ==> wicd:32365 [120]
     0.00%  kworker/0:0:32281 [120] t ==> wicd:32376 [120]
     0.00%  kworker/0:0:32281 [120] t ==> wicd:32389 [120]
     0.00%  kworker/0:1H:96 [100] t ==> .koworker:1019 [120]
     0.00%  kworker/0:1H:96 [100] t ==> perf:32349 [120]
     0.00%  kworker/0:2:25061 [120] R ==> irq/31-44e0b000:90 [49]
     0.00%  kworker/0:2:25061 [120] t ==> .koworker:1019 [120]
     0.00%  kworker/0:2:25061 [120] t ==> cyclictest:32352 [120]
     0.00%  kworker/0:2:25061 [120] t ==> kworker/0:0:32281 [120]
     0.00%  kworker/u2:0:32178 [120] D ==> ksoftirqd/0:7 [120]
     0.00%  kworker/u2:0:32178 [120] t ==> kworker/u2:2:32364 [120]
     0.00%  kworker/u2:1:27770 [120] R ==> mmcqd/1:89 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> ifconfig:32354 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> sshd:740 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> wicd:32359 [120]
     0.00%  kworker/u2:2:32364 [120] t ==> apache2:808 [120]
     0.00%  kworker/u2:2:32364 [120] t ==> kworker/u2:1:27770 [120]
     0.00%  kworker/u2:2:32364 [120] t ==> perf:32349 [120]
     0.00%  kworker/u2:2:32364 [120] t ==> rs:main Q:Reg:626 [120]
     0.00%  kworker/u2:2:32364 [120] t ==> wicd-monitor:990 [120]
     0.00%  ls:32377 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ls:32377 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ls:32377 [120] R ==> ls:32379 [120]
     0.00%  ls:32377 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  ls:32377 [120] S ==> ls:32379 [120]
     0.00%  ls:32377 [120] S ==> ls:32380 [120]
     0.00%  ls:32378 [120] D ==> ls:32377 [120]
     0.00%  ls:32378 [120] R ==> ls:32379 [120]
     0.00%  ls:32378 [120] S ==> ls:32382 [120]
     0.00%  ls:32378 [120] S|T ==> ksoftirqd/0:7 [120]
     0.00%  ls:32379 [120] R ==> cyclictest:32353 [0]
     0.00%  ls:32379 [120] R ==> ls:32377 [120]
     0.00%  ls:32379 [120] S ==> cyclictest:32352 [120]
     0.00%  ls:32379 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  ls:32379 [120] S|T ==> ksoftirqd/0:7 [120]
     0.00%  ls:32380 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ls:32380 [120] R ==> cyclictest:32352 [120]
     0.00%  ls:32380 [120] R ==> kworker/0:0:32281 [120]
     0.00%  ls:32380 [120] R ==> ls:32381 [120]
     0.00%  ls:32381 [120] R ==> cyclictest:32353 [0]
     0.00%  ls:32381 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  ls:32381 [120] S ==> ls:32378 [120]
     0.00%  ls:32381 [120] S ==> ls:32380 [120]
     0.00%  ls:32381 [120] S|T ==> ksoftirqd/0:7 [120]
     0.00%  ls:32382 [120] R ==> ls:32378 [120]
     0.00%  ls:32382 [120] S ==> ls:32380 [120]
     0.00%  ls:32382 [120] S|T ==> ksoftirqd/0:7 [120]
     0.00%  mesg:32375 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  mesg:32375 [120] R ==> cyclictest:32352 [120]
     0.00%  mesg:32375 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  mmcqd/1:89 [120] R ==> irq/31-44e0b000:90 [49]
     0.00%  mmcqd/1:89 [120] R ==> kworker/0:0:32281 [120]
     0.00%  mmcqd/1:89 [120] S ==> avahi-daemon:500 [120]
     0.00%  mmcqd/1:89 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  mmcqd/1:89 [120] S ==> wicd-monitor:990 [120]
     0.00%  nohup:32385 [120] R ==> cyclictest:32352 [120]
     0.00%  perf:32349 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  perf:32349 [120] R ==> kworker/0:0:32281 [120]
     0.00%  perf:32349 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  perf:32349 [120] S ==> sshd:32367 [120]
     0.00%  perf:32349 [120] S ==> sshd:32368 [120]
     0.00%  ps:32388 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ps:32388 [120] R ==> perf:32349 [120]
     0.00%  ptp0:1120 [120] S ==> .koworker:1016 [120]
     0.00%  ptp0:1120 [120] S ==> cyclictest:32352 [120]
     0.00%  ptp0:1120 [120] S ==> jbd2/mmcblk1p2-:97 [120]
     0.00%  ptp0:1120 [120] S ==> mmcqd/1:89 [120]
     0.00%  rs:main Q:Reg:626 [120] S ==> sshd:19316 [120]
     0.00%  rs:main Q:Reg:626 [120] S ==> sshd:27636 [120]
     0.00%  rs:main Q:Reg:626 [120] S ==> sudo:32351 [120]
     0.00%  sh:32384 [120] D|T ==> cron:32383 [120]
     0.00%  sh:32384 [120] R ==> .koworker:1014 [120]
     0.00%  sh:32385 [120] R ==> cyclictest:32353 [0]
     0.00%  sh:32385 [120] R ==> kworker/0:0:32281 [120]
     0.00%  sshd:19316 [120] R ==> kworker/0:0:32281 [120]
     0.00%  sshd:19316 [120] S ==> cyclictest:32352 [120]
     0.00%  sshd:19316 [120] S ==> sshd:27636 [120]
     0.00%  sshd:19316 [120] S ==> sshd:32356 [120]
     0.00%  sshd:27636 [120] R ==> mmcqd/1:89 [120]
     0.00%  sshd:27636 [120] R ==> perf:32349 [120]
     0.00%  sshd:27636 [120] S ==> avahi-daemon:500 [120]
     0.00%  sshd:27636 [120] S ==> bash:32374 [120]
     0.00%  sshd:27636 [120] S ==> cron:32383 [120]
     0.00%  sshd:27636 [120] S ==> dbus-daemon:518 [120]
     0.00%  sshd:27636 [120] S ==> id:32374 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32361 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32362 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32389 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32390 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32354 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32357 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32362 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32363 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32366 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32389 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32390 [120]
     0.00%  sshd:32355 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32355 [120] R ==> avahi-daemon:500 [120]
     0.00%  sshd:32355 [120] R ==> mmcqd/1:89 [120]
     0.00%  sshd:32355 [120] R ==> systemd-journal:118 [120]
     0.00%  sshd:32355 [120] S ==> .koworker:1014 [120]
     0.00%  sshd:32355 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32356 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32356 [120] S ==> .koworker:1014 [120]
     0.00%  sshd:32356 [120] S ==> sshd:27636 [120]
     0.00%  sshd:32358 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32358 [120] R ==> avahi-daemon:500 [120]
     0.00%  sshd:32358 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32358 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32358 [120] S ==> sshd:27636 [120]
     0.00%  sshd:32360 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32360 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32367 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32367 [120] R ==> avahi-daemon:500 [120]
     0.00%  sshd:32367 [120] R ==> systemd-journal:118 [120]
     0.00%  sshd:32367 [120] S ==> ksoftirqd/0:7 [120]
