# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 222K of event 'sched:sched_switch'
# Event count (approx.): 222876
#
# Overhead  Trace output                                            
# ........  ........................................................
#
     0.00%  ifconfig:32221 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32225 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  jbd2/mmcblk1p2-:97 [120] R ==> cyclictest:32205 [0]
     0.00%  ksoftirqd/0:7 [120] R ==> irq/31-44e0b000:90 [49]
     0.00%  ksoftirqd/0:7 [120] S ==> apache2:808 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32206 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> rs:main Q:Reg:626 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> systemd:1 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> wicd-monitor:990 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> wicd:32237 [120]
     0.00%  kworker/0:1:32113 [120] D ==> kworker/0:2:25061 [120]
     0.00%  kworker/0:1:32113 [120] t ==> sshd:32231 [120]
     0.00%  mmcqd/1:89 [120] S ==> cyclictest:32204 [120]
     0.00%  mmcqd/1:89 [120] S ==> kworker/u2:1:27770 [120]
     0.00%  nohup:32213 [120] R ==> cyclictest:32205 [0]
     0.00%  perf:32202 [120] D ==> .koworker:1016 [120]
     0.00%  perf:32202 [120] D ==> .koworker:1019 [120]
     0.00%  ptp0:1120 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  sshd:19316 [120] S ==> sshd:32209 [120]
     0.00%  sshd:27636 [120] S ==> avahi-daemon:500 [120]
     0.00%  sshd:32223 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32226 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32227 [120] R ==> cyclictest:32204 [120]
     0.00%  sshd:32227 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32233 [120] R ==> systemd-journal:118 [120]
     0.00%  sshd:32233 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  sshd:740 [120] S ==> cyclictest:32204 [120]
     0.00%  systemd-journal:118 [120] S ==> .koworker:1016 [120]
     0.00%  systemd:1 [120] R ==> cyclictest:32205 [0]
     0.00%  systemd:1 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  wicd:984 [120] S ==> .koworker:1019 [120]
     0.00%  .koworker:32213 [120] R ==> .koworker:32215 [120]
     0.00%  .koworker:32213 [120] S ==> .koworker:1016 [120]
     0.00%  .koworker:32214 [120] R ==> cyclictest:32205 [0]
     0.00%  avahi-daemon:500 [120] S ==> .koworker:1014 [120]
     0.00%  cron:32211 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  cyclictest:32205 [0] S ==> ifconfig:32219 [120]
     0.00%  cyclictest:32205 [0] S ==> ifconfig:32237 [120]
     0.00%  ifconfig:32206 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32217 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32218 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32219 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32222 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32237 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  jbd2/mmcblk1p2-:97 [120] S ==> .koworker:1019 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> cron:32211 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32221 [120]
     0.00%  kworker/0:1:32113 [120] t ==> .koworker:32213 [120]
     0.00%  kworker/0:1:32113 [120] t ==> rs:main Q:Reg:626 [120]
     0.00%  kworker/0:1:32113 [120] t ==> sshd:32210 [120]
     0.00%  kworker/u2:0:32178 [120] t ==> ksoftirqd/0:7 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> avahi-daemon:500 [120]
     0.00%  perf:32202 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  sshd:19316 [120] S ==> .koworker:1014 [120]
     0.00%  sshd:32209 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32224 [120] S ==> sshd:32227 [120]
     0.00%  sshd:32226 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32226 [120] R ==> sshd:32227 [120]
     0.00%  sshd:32229 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32230 [120] R ==> sshd:32231 [120]
     0.00%  sshd:32230 [120] S ==> sshd:32231 [120]
     0.00%  sshd:32231 [120] R ==> kworker/0:1:32113 [120]
     0.00%  sshd:32236 [120] S ==> sshd:32235 [120]
     0.00%  systemd-journal:118 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  .koworker:1014 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  .koworker:1014 [120] R ==> mmcqd/1:89 [120]
     0.00%  .koworker:1014 [120] S ==> .koworker:32214 [120]
     0.00%  .koworker:1014 [120] S ==> cron:32211 [120]
     0.00%  .koworker:1016 [120] R ==> irq/31-44e0b000:90 [49]
     0.00%  .koworker:1016 [120] R ==> ptp0:1120 [120]
     0.00%  .koworker:1019 [120] R ==> irq/31-44e0b000:90 [49]
     0.00%  .koworker:1019 [120] R ==> kworker/u2:1:27770 [120]
     0.00%  .koworker:1019 [120] R ==> ptp0:1120 [120]
     0.00%  .koworker:32215 [120] R ==> cyclictest:32205 [0]
     0.00%  .koworker:32215 [120] S ==> .koworker:1016 [120]
     0.00%  .koworker:32215 [120] S ==> .koworker:32213 [120]
     0.00%  .koworker:32215 [120] S ==> .koworker:32214 [120]
     0.00%  .koworker:32215 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  avahi-daemon:500 [120] S ==> cyclictest:32205 [0]
     0.00%  avahi-daemon:500 [120] S ==> sshd:32226 [120]
     0.00%  cron:772 [120] R ==> cyclictest:32205 [0]
     0.00%  cyclictest:32204 [120] R ==> mmcqd/1:89 [120]
     0.00%  cyclictest:32204 [120] S ==> sshd:32210 [120]
     0.00%  cyclictest:32204 [120] S ==> sshd:32224 [120]
     0.00%  cyclictest:32204 [120] S ==> sshd:32227 [120]
     0.00%  cyclictest:32204 [120] S ==> sshd:32231 [120]
     0.00%  cyclictest:32204 [120] S ==> sshd:32236 [120]
     0.00%  cyclictest:32205 [0] S ==> .koworker:32216 [120]
     0.00%  cyclictest:32205 [0] S ==> kworker/0:1H:96 [100]
     0.00%  cyclictest:32205 [0] S ==> ptp0:1120 [120]
     0.00%  cyclictest:32205 [0] S ==> sh:32213 [120]
     0.00%  dbus-daemon:518 [120] S ==> sshd:27636 [120]
     0.00%  ifconfig:32208 [120] R ==> cyclictest:32204 [120]
     0.00%  ifconfig:32208 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32218 [120] R ==> kworker/0:1:32113 [120]
     0.00%  ifconfig:32221 [120] R ==> kworker/0:1:32113 [120]
     0.00%  ifconfig:32222 [120] R ==> cyclictest:32204 [120]
     0.00%  ifconfig:32232 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32232 [120] R ==> kworker/0:1:32113 [120]
     0.00%  jbd2/mmcblk1p2-:97 [120] D ==> kworker/0:1H:96 [100]
     0.00%  ksoftirqd/0:7 [120] S ==> .koworker:32213 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> cron:32212 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> cron:772 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32207 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32208 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32217 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32218 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32219 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32220 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32222 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> wicd:32220 [120]
     0.00%  kworker/0:1:32113 [120] D ==> irq/31-44e0b000:90 [49]
     0.00%  kworker/0:1:32113 [120] D ==> sshd:32234 [120]
     0.00%  kworker/0:1:32113 [120] D ==> wicd:984 [120]
     0.00%  kworker/0:1:32113 [120] t ==> mmcqd/1:89 [120]
     0.00%  kworker/0:1:32113 [120] t ==> ps:32216 [120]
     0.00%  kworker/0:1:32113 [120] t ==> sudo:32203 [120]
     0.00%  kworker/0:1:32113 [120] t ==> systemd-journal:118 [120]
     0.00%  kworker/0:1:32113 [120] t ==> wicd:32206 [120]
     0.00%  kworker/0:1:32113 [120] t ==> wicd:32225 [120]
     0.00%  kworker/0:1H:96 [100] R ==> cyclictest:32205 [0]
     0.00%  kworker/0:2:25061 [120] t ==> ksoftirqd/0:7 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> mmcqd/1:89 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> sshd:19316 [120]
     0.00%  mmcqd/1:89 [120] D ==> .koworker:1016 [120]
     0.00%  mmcqd/1:89 [120] S ==> .koworker:1014 [120]
     0.00%  mmcqd/1:89 [120] S ==> rs:main Q:Reg:626 [120]
     0.00%  mmcqd/1:89 [120] S ==> sshd:27636 [120]
     0.00%  ptp0:1120 [120] S ==> .koworker:1019 [120]
     0.00%  rs:main Q:Reg:626 [120] R ==> kworker/0:1:32113 [120]
     0.00%  rs:main Q:Reg:626 [120] S ==> sudo:32203 [120]
     0.00%  sshd:19316 [120] S ==> systemd-journal:118 [120]
     0.00%  sshd:27636 [120] R ==> mmcqd/1:89 [120]
     0.00%  sshd:27636 [120] R ==> perf:32202 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32208 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32218 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32232 [120]
     0.00%  sshd:27636 [120] S ==> kworker/0:1:32113 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32207 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32219 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32225 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32232 [120]
     0.00%  sshd:32209 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32209 [120] S ==> sshd:32210 [120]
     0.00%  sshd:32210 [120] R ==> kworker/0:1:32113 [120]
     0.00%  sshd:32210 [120] R ==> sshd:32209 [120]
     0.00%  sshd:32210 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32210 [120] S ==> cyclictest:32204 [120]
     0.00%  sshd:32223 [120] S ==> sshd:32224 [120]
     0.00%  sshd:32223 [120] S ==> sshd:32227 [120]
     0.00%  sshd:32224 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32224 [120] R ==> sshd:32223 [120]
     0.00%  sshd:32226 [120] R ==> avahi-daemon:500 [120]
     0.00%  sshd:32226 [120] R ==> systemd-journal:118 [120]
     0.00%  sshd:32226 [120] S ==> .koworker:1016 [120]
     0.00%  sshd:32226 [120] S ==> sshd:32227 [120]
     0.00%  sshd:32227 [120] R ==> sshd:32226 [120]
     0.00%  sshd:32227 [120] S ==> .koworker:1016 [120]
     0.00%  sshd:32228 [120] R ==> systemd-journal:118 [120]
     0.00%  sshd:32228 [120] S ==> sshd:32229 [120]
     0.00%  sshd:32229 [120] R ==> sshd:32228 [120]
     0.00%  sshd:32231 [120] R ==> sshd:32230 [120]
     0.00%  sshd:32231 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32233 [120] S ==> sshd:32234 [120]
     0.00%  sshd:32234 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32234 [120] R ==> sshd:32233 [120]
     0.00%  sshd:32234 [120] S ==> cyclictest:32204 [120]
     0.00%  sshd:32235 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32235 [120] R ==> sshd:32236 [120]
     0.00%  sshd:32235 [120] S ==> sshd:32236 [120]
     0.00%  sshd:32236 [120] R ==> sshd:32235 [120]
     0.00%  sshd:32236 [120] S ==> .koworker:1016 [120]
     0.00%  sshd:740 [120] S ==> sshd:32226 [120]
     0.00%  sudo:32203 [120] R ==> .koworker:1016 [120]
     0.00%  systemd-journal:118 [120] S ==> cyclictest:32204 [120]
     0.00%  systemd-journal:118 [120] S ==> sshd:27636 [120]
     0.00%  wicd-monitor:990 [120] R ==> cyclictest:32204 [120]
     0.00%  wicd:32207 [120] R ==> kworker/0:1:32113 [120]
     0.00%  wicd:32232 [120] R ==> kworker/0:1:32113 [120]
     0.00%  wicd:984 [120] S ==> .koworker:1014 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32217 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32219 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32221 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32225 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32232 [120]
     0.00%  wicd:984 [120] S ==> ifconfig:32237 [120]
     0.00%  .koworker:1014 [120] D ==> .koworker:1016 [120]
     0.00%  .koworker:1014 [120] D ==> .koworker:1019 [120]
     0.00%  .koworker:1014 [120] R ==> perf:32202 [120]
     0.00%  .koworker:1014 [120] S ==> .koworker:32215 [120]
     0.00%  .koworker:1014 [120] S ==> cyclictest:32204 [120]
     0.00%  .koworker:1014 [120] S ==> sh:32212 [120]
     0.00%  .koworker:1016 [120] R ==> apache2:808 [120]
     0.00%  .koworker:1016 [120] R ==> cron:772 [120]
     0.00%  .koworker:1016 [120] R ==> kworker/u2:1:27770 [120]
     0.00%  .koworker:1016 [120] R ==> perf:32203 [120]
     0.00%  .koworker:1019 [120] R ==> apache2:808 [120]
     0.00%  .koworker:1019 [120] R ==> jbd2/mmcblk1p2-:97 [120]
     0.00%  .koworker:32213 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  .koworker:32213 [120] R ==> avahi-daemon:500 [120]
     0.00%  .koworker:32213 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  .koworker:32214 [120] R ==> kworker/0:1:32113 [120]
     0.00%  .koworker:32214 [120] S ==> .koworker:32216 [120]
     0.00%  .koworker:32214 [120] S ==> cyclictest:32205 [0]
     0.00%  .koworker:32214 [120] S|T ==> ksoftirqd/0:7 [120]
     0.00%  .koworker:32215 [120] R ==> .koworker:32213 [120]
     0.00%  .koworker:32215 [120] R ==> cyclictest:32204 [120]
     0.00%  .koworker:32215 [120] S ==> ps:32216 [120]
     0.00%  .koworker:32215 [120] S|T ==> systemd:1 [120]
     0.00%  .koworker:32216 [120] R ==> .koworker:32214 [120]
     0.00%  .koworker:32216 [120] R ==> cyclictest:32205 [0]
     0.00%  apache2:808 [120] S ==> sshd:19316 [120]
     0.00%  apache2:808 [120] S ==> sshd:27636 [120]
     0.00%  apache2:808 [120] S ==> sshd:32234 [120]
     0.00%  apache2:808 [120] S ==> sshd:32236 [120]
     0.00%  avahi-daemon:500 [120] R ==> mmcqd/1:89 [120]
     0.00%  avahi-daemon:500 [120] S ==> .koworker:32213 [120]
     0.00%  avahi-daemon:500 [120] S ==> perf:32202 [120]
     0.00%  avahi-daemon:500 [120] S ==> sshd:19316 [120]
     0.00%  avahi-daemon:500 [120] S ==> sshd:27636 [120]
     0.00%  avahi-daemon:500 [120] S ==> sshd:32209 [120]
     0.00%  cron:32211 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  cron:32211 [120] R ==> cyclictest:32204 [120]
     0.00%  cron:32211 [120] R ==> kworker/0:1:32113 [120]
     0.00%  cron:32211 [120] S ==> .koworker:1016 [120]
     0.00%  cron:32212 [120] R ==> kworker/0:1:32113 [120]
     0.00%  cron:32212 [120] R ==> systemd-journal:118 [120]
     0.00%  cron:772 [120] S ==> .koworker:1016 [120]
     0.00%  cron:772 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  cyclictest:32204 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  cyclictest:32204 [120] R ==> irq/31-44e0b000:90 [49]
     0.00%  cyclictest:32204 [120] R ==> perf:32202 [120]
     0.00%  cyclictest:32204 [120] S ==> cyclictest:32205 [120]
     0.00%  cyclictest:32204 [120] S ==> sshd:32223 [120]
     0.00%  cyclictest:32204 [120] S ==> sshd:32233 [120]
     0.00%  cyclictest:32204 [120] S ==> sshd:32234 [120]
     0.00%  cyclictest:32204 [120] S ==> sshd:32235 [120]
     0.00%  cyclictest:32204 [120] S ==> wicd:984 [120]
     0.00%  cyclictest:32205 [0] S ==> .koworker:32215 [120]
     0.00%  cyclictest:32205 [0] S ==> cron:772 [120]
     0.00%  cyclictest:32205 [0] S ==> irq/31-44e0b000:90 [49]
     0.00%  cyclictest:32205 [0] S ==> systemd:1 [120]
     0.00%  cyclictest:32205 [120] S|T ==> ksoftirqd/0:7 [120]
     0.00%  dbus-daemon:518 [120] S ==> sshd:19316 [120]
     0.00%  ifconfig:32206 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32207 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32208 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32208 [120] R ==> wicd:984 [120]
     0.00%  ifconfig:32217 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32217 [120] R ==> kworker/0:1:32113 [120]
     0.00%  ifconfig:32218 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32218 [120] R ==> cyclictest:32204 [120]
     0.00%  ifconfig:32219 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32219 [120] R ==> kworker/0:1:32113 [120]
     0.00%  ifconfig:32220 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32220 [120] R ==> kworker/0:1:32113 [120]
     0.00%  ifconfig:32221 [120] D|T ==> cyclictest:32205 [0]
     0.00%  ifconfig:32222 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32225 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32225 [120] R ==> cyclictest:32204 [120]
     0.00%  ifconfig:32225 [120] R ==> kworker/0:1:32113 [120]
     0.00%  ifconfig:32232 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32232 [120] R ==> cyclictest:32204 [120]
     0.00%  ifconfig:32232 [120] R ==> wicd:984 [120]
     0.00%  ifconfig:32237 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ifconfig:32237 [120] R ==> cyclictest:32204 [120]
     0.00%  irq/31-44e0b000:90 [49] R ==> cyclictest:32205 [0]
     0.00%  jbd2/mmcblk1p2-:97 [120] D ==> .koworker:1019 [120]
     0.00%  jbd2/mmcblk1p2-:97 [120] D ==> perf:32202 [120]
     0.00%  jbd2/mmcblk1p2-:97 [120] S ==> cyclictest:32205 [0]
     0.00%  jbd2/mmcblk1p2-:97 [120] S ==> sshd:32234 [120]
     0.00%  khungtaskd:12 [120] S ==> cyclictest:32205 [0]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32225 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> ifconfig:32232 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> jbd2/mmcblk1p2-:97 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> kworker/u2:0:32178 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> perf:32203 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> wicd:32206 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> wicd:32208 [120]
     0.00%  ksoftirqd/0:7 [120] S ==> wicd:32232 [120]
     0.00%  kworker/0:1:32113 [120] D ==> sudo:32203 [120]
     0.00%  kworker/0:1:32113 [120] t ==> .koworker:32214 [120]
     0.00%  kworker/0:1:32113 [120] t ==> cron:32211 [120]
     0.00%  kworker/0:1:32113 [120] t ==> ifconfig:32207 [120]
     0.00%  kworker/0:1:32113 [120] t ==> ifconfig:32217 [120]
     0.00%  kworker/0:1:32113 [120] t ==> ifconfig:32219 [120]
     0.00%  kworker/0:1:32113 [120] t ==> ifconfig:32220 [120]
     0.00%  kworker/0:1:32113 [120] t ==> ifconfig:32221 [120]
     0.00%  kworker/0:1:32113 [120] t ==> ifconfig:32222 [120]
     0.00%  kworker/0:1:32113 [120] t ==> ifconfig:32225 [120]
     0.00%  kworker/0:1:32113 [120] t ==> jbd2/mmcblk1p2-:97 [120]
     0.00%  kworker/0:1:32113 [120] t ==> khungtaskd:12 [120]
     0.00%  kworker/0:1:32113 [120] t ==> sshd:740 [120]
     0.00%  kworker/0:1:32113 [120] t ==> systemd:1 [120]
     0.00%  kworker/0:1:32113 [120] t ==> wicd:32207 [120]
     0.00%  kworker/0:1:32113 [120] t ==> wicd:32218 [120]
     0.00%  kworker/0:1:32113 [120] t ==> wicd:32219 [120]
     0.00%  kworker/0:1:32113 [120] t ==> wicd:32221 [120]
     0.00%  kworker/0:1H:96 [100] t ==> kworker/u2:1:27770 [120]
     0.00%  kworker/0:1H:96 [100] t ==> perf:32202 [120]
     0.00%  kworker/0:2:25061 [120] t ==> .koworker:1019 [120]
     0.00%  kworker/0:2:25061 [120] t ==> sshd:27636 [120]
     0.00%  kworker/u2:0:32178 [120] R ==> cyclictest:32205 [0]
     0.00%  kworker/u2:0:32178 [120] t ==> kworker/u2:1:27770 [120]
     0.00%  kworker/u2:1:27770 [120] D ==> .koworker:1019 [120]
     0.00%  kworker/u2:1:27770 [120] D ==> kworker/0:1H:96 [100]
     0.00%  kworker/u2:1:27770 [120] R ==> mmcqd/1:89 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> apache2:808 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> perf:32202 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> sshd:32210 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> sshd:32229 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> wicd-monitor:990 [120]
     0.00%  kworker/u2:1:27770 [120] t ==> wicd:984 [120]
     0.00%  mmcqd/1:89 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  mmcqd/1:89 [120] R ==> kworker/0:1:32113 [120]
     0.00%  mmcqd/1:89 [120] S ==> avahi-daemon:500 [120]
     0.00%  mmcqd/1:89 [120] S ==> sshd:19316 [120]
     0.00%  mmcqd/1:89 [120] S ==> sshd:32230 [120]
     0.00%  nohup:32213 [120] R ==> cyclictest:32204 [120]
     0.00%  perf:32202 [120] R ==> cyclictest:32204 [120]
     0.00%  perf:32202 [120] S ==> ifconfig:32219 [120]
     0.00%  perf:32202 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  perf:32202 [120] S ==> sshd:32210 [120]
     0.00%  perf:32202 [120] S ==> sshd:32223 [120]
     0.00%  perf:32202 [120] S ==> sshd:32227 [120]
     0.00%  perf:32202 [120] S ==> sshd:32229 [120]
     0.00%  perf:32202 [120] S ==> wicd:32217 [120]
     0.00%  perf:32203 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  ps:32216 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  ps:32216 [120] R ==> cyclictest:32204 [120]
     0.00%  ptp0:1120 [120] S ==> .koworker:1016 [120]
     0.00%  rs:main Q:Reg:626 [120] D ==> systemd-journal:118 [120]
     0.00%  rs:main Q:Reg:626 [120] R ==> jbd2/mmcblk1p2-:97 [120]
     0.00%  rs:main Q:Reg:626 [120] S ==> .koworker:1014 [120]
     0.00%  rs:main Q:Reg:626 [120] S ==> .koworker:1019 [120]
     0.00%  rs:main Q:Reg:626 [120] S ==> cyclictest:32204 [120]
     0.00%  rs:main Q:Reg:626 [120] S ==> sshd:32233 [120]
     0.00%  rs:main Q:Reg:626 [120] S ==> wicd-monitor:990 [120]
     0.00%  sh:32212 [120] D|T ==> cron:32211 [120]
     0.00%  sh:32212 [120] R ==> .koworker:1014 [120]
     0.00%  sh:32212 [120] R ==> kworker/0:1:32113 [120]
     0.00%  sh:32213 [120] R ==> kworker/0:1:32113 [120]
     0.00%  sshd:19316 [120] D ==> systemd-journal:118 [120]
     0.00%  sshd:19316 [120] R ==> mmcqd/1:89 [120]
     0.00%  sshd:19316 [120] R ==> systemd-journal:118 [120]
     0.00%  sshd:19316 [120] S ==> cyclictest:32205 [0]
     0.00%  sshd:19316 [120] S ==> perf:32202 [120]
     0.00%  sshd:19316 [120] S ==> sshd:32228 [120]
     0.00%  sshd:19316 [120] S ==> sshd:32230 [120]
     0.00%  sshd:27636 [120] R ==> irq/31-44e0b000:90 [49]
     0.00%  sshd:27636 [120] R ==> ptp0:1120 [120]
     0.00%  sshd:27636 [120] S ==> dbus-daemon:518 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32206 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32207 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32219 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32220 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32222 [120]
     0.00%  sshd:27636 [120] S ==> ifconfig:32225 [120]
     0.00%  sshd:27636 [120] S ==> sh:32212 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32208 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32217 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32220 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32221 [120]
     0.00%  sshd:27636 [120] S ==> wicd:32237 [120]
     0.00%  sshd:32209 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32209 [120] R ==> avahi-daemon:500 [120]
     0.00%  sshd:32209 [120] R ==> systemd-journal:118 [120]
     0.00%  sshd:32210 [120] D|T ==> sshd:32209 [120]
     0.00%  sshd:32210 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32223 [120] D|T ==> systemd:1 [120]
     0.00%  sshd:32223 [120] R ==> systemd-journal:118 [120]
     0.00%  sshd:32223 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32224 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32224 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32224 [120] S ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32226 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32226 [120] S ==> .koworker:1014 [120]
     0.00%  sshd:32226 [120] S ==> sshd:27636 [120]
     0.00%  sshd:32227 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32227 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32227 [120] S ==> sshd:32223 [120]
     0.00%  sshd:32228 [120] D|T ==> cyclictest:32205 [0]
     0.00%  sshd:32228 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32228 [120] S ==> sshd:27636 [120]
     0.00%  sshd:32229 [120] D|T ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32229 [120] S ==> .koworker:1016 [120]
     0.00%  sshd:32229 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32229 [120] S ==> cyclictest:32204 [120]
     0.00%  sshd:32230 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32231 [120] R ==> ksoftirqd/0:7 [120]
     0.00%  sshd:32231 [120] S ==> .koworker:1014 [120]
     0.00%  sshd:32233 [120] D|T ==> systemd:1 [120]
     0.00%  sshd:32233 [120] S ==> .koworker:1016 [120]
     0.00%  sshd:32233 [120] S ==> .koworker:1019 [120]
     0.00%  sshd:32233 [120] S ==> cyclictest:32205 [0]
     0.00%  sshd:32234 [120] D|T ==> cyclictest:32205 [0]
     0.00%  sshd:32234 [120] R ==> mmcqd/1:89 [120]
     0.00%  sshd:32234 [120] S ==> .koworker:1016 [120]
